WastageID,BranchID,IngredientID,WastageDate,WastageQuantity,WastageReason,EstimatedWastageCost
5253,11,29,2025-04-16,10.34,Spoilage,1416.99
5254,11,48,2025-04-25,2.1,Spoilage,52.88
5255,11,63,2025-04-20,8.46,Quality Issue,1153.27
5256,11,37,2025-04-14,1.96,Quality Issue,270.32
5257,11,19,2025-04-13,8.84,Quality Issue,3009.67
5258,11,20,2025-04-24,3.92,Preparation Error,805.99
5259,11,30,2025-04-20,7.11,Quality Issue,165.45
5260,11,36,2025-04-05,49.14,Preparation Error,972.76
5261,11,8,2025-04-14,11.74,Storage Issue,1811.01
5262,11,56,2025-04-25,14.41,Expired,949.62
5263,11,4,2025-04-18,8.09,Quality Issue,2440.91
5264,11,53,2025-04-09,7.08,Preparation Error,1027.1
5265,11,38,2025-05-22,13.48,Expired,2240.38
5266,11,59,2025-05-24,11.5,Quality Issue,3225.52
5267,11,53,2025-05-05,14.51,Spoilage,752.63
5268,11,41,2025-05-24,12.79,Expired,3428.23
5269,11,14,2025-05-03,12.67,Preparation Error,774.14
5270,11,39,2025-05-13,7.61,Quality Issue,725.31
5271,11,31,2025-05-09,7.13,Quality Issue,257.54
5272,11,28,2025-05-04,13.33,Overproduction,3397.68
5273,11,19,2025-05-08,12.88,Storage Issue,3688.7
5274,11,5,2025-05-16,4.26,Expired,145.39
5275,11,3,2025-05-13,5.45,Preparation Error,1837.85
5276,11,55,2025-05-08,2.64,Preparation Error,327.54
5277,11,44,2025-05-27,2.79,Spoilage,790.85
5278,11,12,2025-05-06,6.14,Preparation Error,1874.85
5279,11,62,2025-05-05,5.86,Spoilage,1165.26
5280,11,23,2025-06-21,7.97,Quality Issue,2665.65
5281,11,20,2025-06-28,13.09,Quality Issue,3046.44
5282,11,28,2025-06-19,14.27,Expired,1580.12
5283,11,42,2025-06-22,1.03,Overproduction,180.02
5284,11,16,2025-06-05,103.04,Overproduction,3379.56
5285,11,49,2025-06-05,11.02,Quality Issue,776.14
5286,11,10,2025-06-25,10.14,Overproduction,2702.51
5287,11,9,2025-06-19,12.09,Expired,1704.45
5288,11,36,2025-06-08,4.37,Spoilage,457.76
5289,11,35,2025-06-21,13.97,Quality Issue,4355.15
5290,11,43,2025-06-08,13.79,Quality Issue,2391.46
5291,11,12,2025-06-13,13.91,Storage Issue,1883.41
5292,11,40,2025-06-26,1.16,Preparation Error,405.15
5293,11,56,2025-06-05,13.65,Quality Issue,2883.02
5294,11,22,2025-06-18,4.33,Overproduction,983.6
5295,11,6,2025-07-08,14.85,Overproduction,4679.53
5296,11,57,2025-07-21,14.09,Preparation Error,1258.8
5297,11,32,2025-07-05,9.2,Spoilage,257.32
5298,11,27,2025-07-07,7.03,Storage Issue,1003.95
5299,11,45,2025-07-20,3.63,Overproduction,220.78
5300,11,63,2025-07-08,2.25,Spoilage,53.3
5301,11,39,2025-07-04,8.76,Spoilage,760.63
5302,11,28,2025-07-21,7.02,Expired,1729.1
5303,11,61,2025-07-04,3.42,Overproduction,332.56
5304,11,15,2025-07-05,8.94,Preparation Error,2268.97
5305,11,13,2025-07-26,6.41,Overproduction,350.37
5306,11,2,2025-07-08,1.13,Spoilage,93.78
5307,11,38,2025-07-04,7.27,Expired,525.69
5308,11,54,2025-07-28,3.28,Expired,858.87
5309,11,11,2025-07-18,7.98,Preparation Error,1331.3
5310,11,62,2025-08-25,12.57,Spoilage,2819.45
5311,11,61,2025-08-18,4.42,Preparation Error,413.67
5312,11,3,2025-08-27,1.99,Expired,130.9
5313,11,35,2025-08-07,2.97,Spoilage,723.61
5314,11,52,2025-08-24,12.08,Storage Issue,1586.83
5315,11,2,2025-08-09,3.48,Overproduction,183.95
5316,11,50,2025-08-15,8.47,Overproduction,1678.75
5317,11,22,2025-08-08,6.11,Storage Issue,1416.73
5318,11,42,2025-08-09,1.38,Expired,378.4
5319,11,59,2025-08-10,4.73,Expired,1427.47
5320,11,47,2025-08-15,7.08,Storage Issue,2452.16
5321,11,26,2025-08-05,4.05,Expired,247.21
5322,11,53,2025-08-08,3.98,Spoilage,420.41
5323,11,28,2025-08-02,9.95,Quality Issue,3226.98
5324,11,65,2025-08-23,7.58,Expired,1175.43
5325,11,46,2025-09-08,6.42,Expired,1832.46
5326,11,40,2025-09-01,14.88,Quality Issue,1614.18
5327,11,39,2025-09-07,3.2,Storage Issue,891.36
5328,11,54,2025-09-12,8.23,Expired,458.41
5329,11,50,2025-09-19,7.5,Storage Issue,2496.97
5330,11,10,2025-09-20,10.7,Spoilage,1099.96
5331,11,36,2025-09-16,13.1,Overproduction,4569.54
5332,11,8,2025-09-19,5.5,Expired,944.29
5333,11,23,2025-09-16,5.48,Storage Issue,272.9
5334,11,7,2025-09-14,3.86,Preparation Error,1064.43
5335,11,58,2025-09-18,12.65,Expired,4020.3
5336,11,5,2025-09-17,10.89,Spoilage,2392.64
5337,11,17,2025-09-11,5.22,Overproduction,799.91
5338,11,65,2025-09-02,10.01,Expired,217.72
5339,11,55,2025-09-10,5.85,Spoilage,342.75
5340,11,43,2025-10-28,4.94,Preparation Error,841.48
5341,11,32,2025-10-12,6.75,Expired,961.88
5342,11,36,2025-10-28,2.61,Preparation Error,676.64
5343,11,8,2025-10-16,2.31,Expired,399.72
5344,11,4,2025-10-09,9.8,Spoilage,1239.99
5345,11,25,2025-10-14,8.72,Overproduction,239.28
5346,11,2,2025-10-05,9.43,Expired,1042.3
5347,11,47,2025-10-01,11.69,Overproduction,1532.33
5348,11,39,2025-10-09,6.22,Quality Issue,355.54
5349,11,38,2025-10-16,7.28,Preparation Error,2428.17
5350,11,23,2025-10-03,11.63,Storage Issue,2568.95
5351,11,14,2025-10-01,2.23,Overproduction,535.11
5352,11,19,2025-10-11,4.46,Expired,648.04
5353,11,34,2025-10-26,1.55,Expired,492.81
5354,11,41,2025-10-27,13.17,Preparation Error,1968.52
5355,11,6,2025-11-26,3.62,Expired,569.97
5356,11,27,2025-11-16,11.44,Spoilage,1969.17
5357,11,58,2025-11-26,5.51,Quality Issue,597.72
5358,11,52,2025-11-06,1.8,Preparation Error,616.54
5359,11,64,2025-11-05,13.23,Preparation Error,1048.08
5360,11,39,2025-11-17,9.88,Expired,3324.13
5361,11,47,2025-11-17,14.59,Overproduction,4350.88
5362,11,21,2025-11-16,9.88,Expired,1337.75
5363,11,42,2025-11-12,12.05,Expired,3436.18
5364,11,55,2025-11-24,13.47,Spoilage,1128.65
5365,11,65,2025-11-06,6.38,Quality Issue,923.25
5366,11,62,2025-11-25,12.93,Expired,606.55
5367,11,7,2025-11-21,2.21,Expired,417.07
5368,11,4,2025-11-15,7.26,Quality Issue,1101.56
5369,11,45,2025-11-01,3.49,Spoilage,146.41
5370,11,43,2025-12-07,6.27,Overproduction,929.97
5371,11,26,2025-12-25,3.7,Quality Issue,650.94
5372,11,55,2025-12-21,6.94,Overproduction,1416.45
5373,11,17,2025-12-24,6.96,Preparation Error,560.91
5374,11,40,2025-12-02,3.19,Overproduction,687.41
5375,11,29,2025-12-11,1.82,Overproduction,441.64
5376,11,64,2025-12-26,5.56,Overproduction,1541.57
5377,11,54,2025-12-06,11.2,Preparation Error,2551.36
5378,11,39,2025-12-15,9.72,Preparation Error,345.25
5379,11,28,2025-12-20,4.47,Quality Issue,1496.91
5380,11,37,2025-12-24,6.49,Storage Issue,2032.99
5381,11,7,2025-12-15,2.9,Preparation Error,498.28
5382,11,65,2025-12-21,5.92,Spoilage,1020.73
5383,11,59,2025-12-25,8.91,Overproduction,486.84
5384,11,38,2025-12-24,8.53,Storage Issue,1868.33
5385,11,26,2026-01-07,3.72,Expired,1251.74
5386,11,1,2026-01-18,6.92,Storage Issue,260.61
5387,11,5,2026-01-04,8.69,Overproduction,1659.62
5388,11,20,2026-01-16,3.48,Quality Issue,1023.26
5389,11,8,2026-01-06,4.86,Expired,1628.83
5390,11,47,2026-01-19,4.93,Preparation Error,1256.26
5391,11,34,2026-01-02,6.26,Storage Issue,1729.39
5392,11,16,2026-01-10,14.55,Spoilage,3724.36
5393,11,62,2026-01-04,10.33,Preparation Error,1020.71
5394,11,24,2026-01-23,5.77,Spoilage,2010.33
5395,11,45,2026-01-04,3.79,Quality Issue,1029.48
5396,11,37,2026-01-19,44.87,Quality Issue,2002.55
5397,11,52,2026-01-26,12.44,Spoilage,3935.64
5398,11,58,2026-01-06,11.79,Quality Issue,3538.89
5399,11,59,2026-01-17,11.44,Expired,2969.25
5400,11,31,2026-02-18,11.29,Preparation Error,3485.79
5401,11,14,2026-02-25,2.81,Quality Issue,182.96
5402,11,56,2026-02-05,2.48,Storage Issue,550.11
5403,11,37,2026-02-15,6.02,Expired,1908.22
5404,11,60,2026-02-25,7.4,Storage Issue,1413.7
5405,11,57,2026-02-11,5.52,Storage Issue,854.05
5406,11,29,2026-02-22,1.36,Expired,139.48
5407,11,32,2026-02-17,2.73,Expired,645.15
5408,11,52,2026-02-16,12.41,STORAGE ISSUE,780.34
5409,11,40,2026-02-19,1.82,Quality Issue,213.19
5410,11,46,2026-02-03,12.32,Overproduction,699.28
5411,11,11,2026-02-24,10.54,Spoilage,3144.08
5412,11,19,2026-02-18,9.75,Expired,1810.57
5413,11,44,2026-02-23,5.22,Spoilage,893.51
5414,11,20,2026-02-11,13.04,Overproduction,3438.78
5415,11,4,2026-03-17,7.28,Preparation Error,1660.42
5416,11,12,2026-03-19,2.48,Quality Issue,551.9
5417,11,15,2026-03-03,6.9,Spoilage,1601.56
5418,11,29,2026-03-24,12.87,Preparation Error,1998.97
5419,11,36,2026-03-25,11.07,Spoilage,2255.51
5420,11,53,2026-03-20,8.81,Preparation Error,440.68
5421,11,10,2026-03-19,7.1,Expired,1161.13
5422,11,11,2026-03-01,10.8,Preparation Error,791.42
5423,11,52,2026-03-25,2.2,Expired,229.22
5424,11,45,2026-03-19,2.75,Overproduction,441.02
5425,11,22,2026-03-16,7.43,Expired,704.88
5426,11,6,2026-03-18,6.62,Storage Issue,414.01
5427,11,34,2026-03-18,3.42,Preparation Error,540.09
5428,11,8,2026-03-07,9.82,Spoilage,3390.45
5429,11,61,2026-03-28,1.81,Storage Issue,180.4
5430,11,48,2026-04-17,13.64,Expired,507.54
5431,11,11,2026-04-13,12.3,Spoilage,2887.92
5432,11,61,2026-04-13,9.77,Expired,412.59
5433,11,4,2026-04-15,7.11,Spoilage,313.41
5434,11,38,2026-04-10,1.34,Overproduction,322.78
5435,11,53,2026-04-02,6.01,Spoilage,552.08
5436,11,59,2026-04-10,4.39,Expired,438.21
5437,11,16,2026-04-01,1.79,Spoilage,161.1
5438,11,21,2026-04-09,10.6,Expired,1043.68
5439,11,1,2026-04-08,14.16,Preparation Error,3473.87
5440,11,31,2026-04-03,9.15,Spoilage,1576.64
5441,11,50,2026-04-04,7.76,Expired,2429.19
5442,11,19,2026-04-15,4.73,Quality Issue,482.08
5443,11,55,2026-04-06,8.94,Spoilage,1346.01
5444,11,8,2026-04-04,13.52,Overproduction,1290.48
5445,11,34,2026-05-11,8.32,Spoilage,2704.75
5446,11,30,2026-05-23,14.38,Spoilage,4887.04
5447,11,58,2026-05-23,4.0,Preparation Error,309.72
5448,11,4,2026-05-11,10.46,Storage Issue,662.12
5449,11,18,2026-05-11,13.12,Storage Issue,1429.29
5450,11,11,2026-05-22,8.99,Overproduction,786.09
5451,11,50,2026-05-02,10.29,Expired,273.61
5452,11,39,2026-05-04,2.8,Quality Issue,332.0
5453,11,55,2026-05-25,9.86,Preparation Error,784.76
5454,11,19,2026-05-26,12.85,Quality Issue,1781.27
5455,11,21,2026-05-24,7.54,Preparation Error,2413.18
5456,11,28,2026-05-11,5.57,Overproduction,1329.89
5457,11,22,2026-05-05,1.5,Storage Issue,318.48
5458,11,48,2026-05-02,9.11,Quality Issue,2670.69
5459,11,63,2026-05-25,14.17,Spoilage,4424.72
5460,11,9,2026-06-06,11.99,Preparation Error,4140.27
5461,11,4,2026-06-13,8.36,Overproduction,291.93
5462,11,11,2026-06-18,13.99,Expired,475.66
5463,11,62,2026-06-11,6.68,Expired,1467.4
5464,11,38,2026-06-01,5.65,Expired,741.11
5465,11,35,2026-06-19,7.73,Overproduction,1660.56
5466,11,19,2026-06-24,9.35,Overproduction,3229.49
5467,11,51,2026-06-07,4.11,Spoilage,436.69
5468,11,7,2026-06-04,13.5,Expired,305.24
5469,11,41,2026-06-24,5.11,Quality Issue,193.16
5470,11,48,2026-06-21,2.15,Expired,588.97
5471,11,8,2026-06-04,7.58,Expired,1895.45
5472,11,59,2026-06-05,14.39,Storage Issue,1233.08
5473,11,37,2026-06-21,5.87,Expired,1722.2
5474,11,6,2026-06-26,2.19,Preparation Error,534.47
5475,11,30,2026-07-04,6.78,Storage Issue,1870.47
5476,11,59,2026-07-08,1.03,Expired,41.08
5477,11,52,2026-07-02,1.75,Expired,297.52
5478,11,7,2026-07-27,4.94,Overproduction,365.12
5479,11,41,2026-07-10,14.48,Expired,3230.78
5480,11,50,2026-07-14,4.75,Storage Issue,526.25
5481,11,42,2026-07-12,12.45,Expired,1588.62
5482,11,19,2026-07-07,3.32,Overproduction,1147.72
5483,11,37,2026-07-10,5.33,Spoilage,502.35
5484,11,11,2026-07-06,4.1,Spoilage,276.63
5485,11,26,2026-07-24,5.07,Expired,885.93
5486,11,35,2026-07-06,7.06,Preparation Error,1900.9
5487,11,17,2026-07-26,11.12,Spoilage,395.2
5488,11,40,2026-07-03,2.31,Quality Issue,348.35
5489,11,25,2026-07-24,11.33,Expired,1328.67
5490,11,10,2026-08-12,1.94,Preparation Error,234.72
5491,11,52,2026-08-12,14.37,Spoilage,4093.58
5492,11,22,2026-08-18,5.2,Expired,1726.04
5493,11,49,2026-08-19,12.33,Expired,1818.43
5494,11,43,2026-08-06,7.9,Storage Issue,896.65
5495,11,64,2026-08-28,14.22,Storage Issue,4376.35
5496,11,12,2026-08-12,1.48,Expired,476.41
5497,11,28,2026-08-04,14.06,Preparation Error,4223.62
5498,11,40,2026-08-24,4.33,Storage Issue,618.32
5499,11,4,2026-08-28,1.61,Preparation Error,323.71
5500,11,62,2026-08-13,5.83,Storage Issue,793.35
5501,11,26,2026-08-01,7.45,Storage Issue,1914.72
5502,11,41,2026-08-22,6.05,Overproduction,344.79
5503,11,23,2026-08-24,13.8,Spoilage,3539.29
5504,11,17,2026-08-01,3.26,Spoilage,876.91
5505,12,8,2024-01-17,8.58,Preparation Error,2727.07
5506,12,28,2024-01-21,13.18,Quality Issue,1254.08
5507,12,45,2024-01-02,11.67,Storage Issue,1969.08
5508,12,34,2024-01-25,10.91,Quality Issue,1811.61
5509,12,41,2024-01-12,7.85,Quality Issue,2474.32
5510,12,4,2024-01-19,5.13,Spoilage,467.5
5511,12,64,2024-01-05,5.76,Expired,550.14
5512,12,11,2024-01-26,9.58,Overproduction,1716.26
5513,12,61,2024-02-01,7.38,Expired,853.72
5514,12,48,2024-02-06,10.31,Quality Issue,3144.96
5515,12,63,2024-02-28,2.76,Storage Issue,125.47
5516,12,5,2024-02-16,10.37,Preparation Error,2865.13
5517,12,8,2024-02-16,13.7,Preparation Error,2265.71
5518,12,21,2024-02-10,1.3,Quality Issue,334.05
5519,12,36,2024-02-23,4.98,Storage Issue,1511.28
5520,12,58,2024-02-21,10.88,Spoilage,595.68
5521,12,33,2024-03-11,4.6,Spoilage,729.33
5522,12,34,2024-03-02,1.59,Overproduction,170.02
5523,12,38,2024-03-28,5.22,Spoilage,1495.63
5524,12,54,2024-03-18,7.16,Preparation Error,1202.45
5525,12,57,2024-03-27,10.51,Expired,1559.26
5526,12,43,2024-03-20,12.97,Spoilage,825.28
5527,12,4,2024-03-19,6.63,Quality Issue,1325.14
5528,12,21,2024-03-21,11.04,Storage Issue,3151.37
5529,12,61,2024-04-03,12.68,Spoilage,4028.82
5530,12,3,2024-04-03,10.14,Storage Issue,2039.05
5531,12,65,2024-04-04,5.14,Expired,1491.27
5532,12,64,2024-04-07,3.48,Spoilage,471.4
5533,12,45,2024-04-02,11.97,Overproduction,1906.94
5534,12,56,2024-04-12,8.96,Preparation Error,985.24
5535,12,10,2024-04-05,5.79,Quality Issue,1834.04
5536,12,42,2024-04-10,11.96,Quality Issue,2649.74
5537,12,62,2024-05-01,14.77,Spoilage,2561.12
5538,12,44,2024-05-15,1.93,Expired,620.88
5539,12,40,2024-05-23,6.29,Preparation Error,1798.75
5540,12,21,2024-05-11,3.48,Storage Issue,437.05
5541,12,41,2024-05-24,3.29,Quality Issue,870.07
5542,12,8,2024-05-26,13.1,Storage Issue,735.43
5543,12,1,2024-05-19,12.62,Expired,520.2
5544,12,5,2024-05-13,4.26,Overproduction,534.97
5545,12,64,2024-06-18,5.34,Preparation Error,460.47
5546,12,3,2024-06-16,8.66,Preparation Error,2591.33
5547,12,60,2024-06-15,9.93,Overproduction,1690.58
5548,12,13,2024-06-25,10.47,Spoilage,1042.6
5549,12,4,2024-06-07,3.39,Expired,343.1
5550,12,58,2024-06-19,1.7,Preparation Error,358.33
5551,12,5,2024-06-04,8.17,Expired,2408.27
5552,12,53,2024-06-06,14.48,Overproduction,2142.17
5553,12,43,2024-07-10,6.62,Spoilage,396.74
5554,12,19,2024-07-13,1.26,Expired,308.37
5555,12,33,2024-07-13,12.33,Spoilage,3675.33
5556,12,34,2024-07-16,5.86,Storage Issue,506.71
5557,12,4,2024-07-06,11.56,Storage Issue,2351.07
5558,12,61,2024-07-08,14.89,Expired,1787.99
5559,12,41,2024-07-27,10.84,Expired,710.45
5560,12,53,2024-07-08,14.59,Expired,2809.74
5561,12,37,2024-08-01,10.79,Spoilage,2583.56
5562,12,46,2024-08-25,11.72,Expired,862.01
5563,12,43,2024-08-17,8.87,Quality Issue,2222.11
5564,12,9,2024-08-02,6.6,Preparation Error,2100.05
5565,12,57,2024-08-08,13.23,Storage Issue,3554.24
5566,12,15,2024-08-10,7.22,Quality Issue,1119.89
5567,12,29,2024-08-17,11.1,Expired,1985.9
5568,12,17,2024-08-14,8.71,Quality Issue,858.72
5569,12,49,2024-09-26,1.64,Spoilage,439.26
5570,12,31,2024-09-16,10.59,Overproduction,473.48
5571,12,1,2024-09-06,3.0,Expired,238.29
5572,12,7,2024-09-27,4.52,Expired,1485.95
5573,12,46,2024-09-19,9.48,Overproduction,2440.25
5574,12,26,2024-09-22,1.64,Expired,176.15
5575,12,64,2024-09-17,8.1,Quality Issue,2722.57
5576,12,65,2024-09-06,14.1,Spoilage,3993.26
5577,12,3,2024-10-02,8.4,Quality Issue,2419.62
5578,12,26,2024-10-18,11.81,Expired,860.95
5579,12,17,2024-10-19,8.3,Expired,1087.55
5580,12,46,2024-10-15,8.02,Spoilage,2659.11
5581,12,21,2024-10-27,11.62,Quality Issue,2171.89
5582,12,37,2024-10-15,11.48,Spoilage,1373.24
5583,12,47,2024-10-22,6.52,Preparation Error,2273.98
5584,12,48,2024-10-17,12.21,Overproduction,4027.59
5585,12,46,2024-11-23,8.27,Preparation Error,523.16
5586,12,32,2024-11-20,3.18,Spoilage,230.17
5587,12,21,2024-11-26,5.16,Spoilage,317.03
5588,12,19,2024-11-24,13.0,Expired,2455.83
5589,12,37,2024-11-11,14.94,Quality Issue,3734.1
5590,12,56,2024-11-05,12.1,Expired,426.65
5591,12,59,2024-11-06,13.73,Preparation Error,3805.82
5592,12,38,2024-11-11,11.57,Spoilage,2281.49
5593,12,16,2024-12-18,4.94,Preparation Error,1242.01
5594,12,62,2024-12-01,2.43,Storage Issue,754.13
5595,12,60,2024-12-25,1.67,Overproduction,423.63
5596,12,36,2024-12-26,5.98,Overproduction,1449.97
5597,12,54,2024-12-10,7.55,Overproduction,209.44
5598,12,4,2024-12-02,5.29,Spoilage,463.51
5599,12,59,2024-12-09,4.07,Expired,832.56
5600,12,30,2024-12-20,8.32,Storage Issue,2609.57
5601,12,34,2025-01-27,7.57,Expired,560.63
5602,12,6,2025-01-10,1.15,Spoilage,319.53
5603,12,60,2025-01-21,8.69,Overproduction,3031.07
5604,12,42,2025-01-21,11.18,Storage Issue,3198.82
5605,12,13,2025-01-27,1.54,Preparation Error,231.89
5606,12,15,2025-01-03,3.88,Expired,140.42
5607,12,53,2025-01-10,3.32,Overproduction,894.74
5608,12,4,2025-01-08,11.9,Preparation Error,3385.55
5609,12,21,2025-02-26,10.88,Overproduction,250.24
5610,12,26,2025-02-05,14.84,Spoilage,743.93
5611,12,20,2025-02-02,5.61,Quality Issue,1392.4
5612,12,7,2025-02-21,9.49,Preparation Error,1899.33
5613,12,48,2025-02-10,1.93,Storage Issue,547.19
5614,12,30,2025-02-04,9.93,Quality Issue,1782.53
5615,12,53,2025-02-13,10.64,Spoilage,3059.43
5616,12,25,2025-02-09,10.17,Expired,1017.71
5617,12,23,2025-03-06,12.62,Quality Issue,3636.2
5618,12,8,2025-03-28,2.43,Storage Issue,231.65
5619,12,40,2025-03-25,12.84,Expired,661.65
5620,12,43,2025-03-02,7.81,Expired,384.64
5621,12,19,2025-03-11,13.66,Expired,587.79
5622,12,41,2025-03-13,7.47,Overproduction,979.77
5623,12,16,2025-03-01,7.72,Quality Issue,795.31
5624,12,5,2025-03-02,12.77,Preparation Error,1693.05
5625,12,54,2025-04-19,8.5,Expired,2224.02
5626,12,43,2025-04-28,8.22,Expired,1032.68
5627,12,46,2025-04-20,9.36,Expired,2763.54
5628,12,65,2025-04-17,3.69,Quality Issue,1074.12
5629,12,53,2025-04-09,11.53,Storage Issue,597.6
5630,12,27,2025-04-19,10.8,Storage Issue,2289.71
5631,12,20,2025-04-24,13.92,Overproduction,868.05
5632,12,11,2025-04-13,14.83,Expired,2908.9
5633,12,33,2025-05-02,11.71,Overproduction,2375.02
5634,12,36,2025-05-26,3.15,Spoilage,1034.93
5635,12,2,2025-05-13,7.32,Preparation Error,848.46
5636,12,28,2025-05-20,10.9,Quality Issue,234.13
5637,12,45,2025-05-17,1.53,Expired,460.99
5638,12,24,2025-05-06,11.35,Overproduction,571.02
5639,12,34,2025-05-23,9.14,Quality Issue,816.02
5640,12,51,2025-05-11,4.94,Overproduction,689.82
5641,12,38,2025-06-22,2.82,Overproduction,916.61
5642,12,5,2025-06-15,3.13,Overproduction,103.26
5643,12,27,2025-06-16,9.76,Storage Issue,2743.24
5644,12,62,2025-06-23,11.58,Spoilage,1329.27
5645,12,58,2025-06-01,8.3,Overproduction,2333.63
5646,12,14,2025-06-21,2.22,Expired,637.34
5647,12,57,2025-06-16,1.84,Spoilage,607.16
5648,12,11,2025-06-24,9.49,Spoilage,2366.24
5649,12,65,2025-07-24,6.89,Storage Issue,230.33
5650,12,29,2025-07-22,9.47,Quality Issue,982.7
5651,12,21,2025-07-05,3.85,Preparation Error,94.56
5652,12,46,2025-07-03,9.59,QUALITY ISSUE,1636.73
5653,12,1,2025-07-05,12.94,Expired,4085.93
5654,12,11,2025-07-17,6.63,Overproduction,1312.54
5655,12,38,2025-07-10,13.61,Storage Issue,4402.97
5656,12,56,2025-07-05,9.48,Preparation Error,1414.04
5657,12,25,2025-08-14,3.0,Storage Issue,563.34
5658,12,29,2025-08-11,12.93,Preparation Error,723.82
5659,12,39,2025-08-09,1.01,Storage Issue,163.47
5660,12,24,2025-08-07,13.69,Quality Issue,1964.1
5661,12,35,2025-08-28,3.9,Quality Issue,600.6
5662,12,41,2025-08-04,14.99,Quality Issue,2475.6
5663,12,19,2025-08-07,13.91,Storage Issue,2262.88
5664,12,21,2025-08-16,1.09,Expired,285.73
5665,12,34,2025-09-19,13.18,Preparation Error,2074.66
5666,12,2,2025-09-25,13.43,Spoilage,650.01
5667,12,43,2025-09-16,4.95,Overproduction,1694.24
5668,12,39,2025-09-14,3.83,Expired,1296.88
5669,12,11,2025-09-02,8.47,Quality Issue,453.48
5670,12,61,2025-09-26,3.77,Expired,194.49
5671,12,25,2025-09-16,4.65,Storage Issue,408.46
5672,12,49,2025-09-09,8.51,Storage Issue,1531.54
5673,12,40,2025-10-12,7.25,Quality Issue,2114.32
5674,12,32,2025-10-22,2.87,Storage Issue,994.11
5675,12,3,2025-10-22,4.99,Storage Issue,758.43
5676,12,21,2025-10-11,13.65,Overproduction,3066.47
5677,12,52,2025-10-10,11.52,Storage Issue,812.16
5678,12,56,2025-10-17,10.47,Preparation Error,320.07
5679,12,44,2025-10-12,1.86,Quality Issue,579.09
5680,12,61,2025-10-16,11.97,Expired,717.0
5681,12,45,2025-11-18,7.36,Spoilage,950.47
5682,12,60,2025-11-07,7.64,Quality Issue,987.09
5683,12,38,2025-11-09,5.05,Expired,1195.13
5684,12,3,2025-11-05,8.41,Expired,279.04
5685,12,62,2025-11-06,1.08,Spoilage,244.29
5686,12,32,2025-11-27,7.01,Spoilage,705.07
5687,12,47,2025-11-14,11.71,Storage Issue,1259.29
5688,12,30,2025-11-11,14.1,Preparation Error,4855.34
5689,12,40,2025-12-24,11.51,Overproduction,2675.38
5690,12,20,2025-12-08,14.55,Overproduction,895.55
5691,12,23,2025-12-26,8.62,Preparation Error,1940.53
5692,12,38,2025-12-16,6.79,Expired,861.18
5693,12,11,2025-12-09,13.52,Overproduction,2425.62
5694,12,13,2025-12-27,13.52,Expired,2563.26
5695,12,48,2025-12-21,9.21,SPOILAGE,1829.11
5696,12,62,2025-12-26,11.86,Expired,2203.35
5697,12,6,2026-01-08,8.25,Quality Issue,1094.36
5698,12,26,2026-01-21,13.11,Quality Issue,1528.63
5699,12,15,2026-01-13,11.68,Preparation Error,628.5
5700,12,12,2026-01-19,5.94,Overproduction,543.75
5701,12,23,2026-01-13,11.09,Expired,3784.46
5702,12,29,2026-01-16,12.44,Quality Issue,4314.32
