ReviewID,CustomerID,OrderID,ProductID,BranchID,ReviewDate,Rating,ReviewText,SentimentCategory
10144,4088,19872,7,5,2024-04-11,2,"Extremely disappointed, will not order again.",Negative
10145,8627,26553,38,5,2025-03-10,5,"Absolutely loved the food, quick service too!",Positive
10146,8747,7435,43,9,2024-03-19,5,"Absolutely loved the food, quick service too!",Positive
10147,3019,31536,55,11,2024-06-02,4,"Absolutely loved the food, quick service too!",Positive
10148,10234,9117,50,5,2023-12-31,4,"Great taste and hot, fresh delivery.",Positive
10149,2493,37334,39,2,2024-09-05,3,"It was fine, met basic expectations.",Neutral
10150,565,41615,2,5,2025-07-01,5,One of the best QSR experiences in the city.,Positive
10151,6123,26902,6,2,2025-04-23,5,One of the best QSR experiences in the city.,Positive
10152,11731,34935,47,13,2026-03-15,5,"Friendly staff and tasty food, will order again.",Positive
10153,9309,18330,40,20,2024-02-20,4,,positive
10154,1280,1438,25,20,2024-11-15,3,"Average experience, delivery took a bit long.",Neutral
10155,9231,41351,45,19,2026-04-13,5,"Friendly staff and tasty food, will order again.",Positive
10156,6657,2997,69,2,2025-01-13,3,"It was fine, met basic expectations.",Neutral
10157,9300,25458,38,15,2026-08-08,5,One of the best QSR experiences in the city.,Positive
10158,3854,17994,56,3,2026-02-09,4,"Friendly staff and tasty food, will order again.",Positive
10159,7449,38296,11,19,2026-07-08,3,Decent taste but portion size could be better.,Neutral
10160,1464,8326,58,17,2024-01-05,5,"Great taste and hot, fresh delivery.",Positive
10161,10798,34867,44,13,2025-06-30,2,Delivery was very late and food quality was poor.,Negative
10162,11907,21263,44,5,2024-03-30,4,"Absolutely loved the food, quick service too!",Positive
10163,6378,33078,5,17,2025-11-18,5,Perfectly cooked and packed really well.,positive
10164,10185,21906,25,8,2026-01-01,4,"Absolutely loved the food, quick service too!",Positive
10165,401,36208,25,6,2025-10-29,4,Perfectly cooked and packed really well.,Positive
10166,5324,20415,20,13,2024-05-29,5,"Friendly staff and tasty food, will order again.",Positive
10167,12375,31857,25,3,2024-07-17,5,One of the best QSR experiences in the city.,Positive
10168,12184,38864,41,15,2025-06-16,2,Delivery was very late and food quality was poor.,Negative
10169,191,14532,3,5,2026-01-19,4,"Absolutely loved the food, quick service too!",Positive
10170,10657,10981,8,15,2025-03-13,1,Order was incorrect and staff was unhelpful.,Negative
10171,169,16368,24,17,2024-02-12,5,"Absolutely loved the food, quick service too!",Positive
10172,7531,4671,63,4,2025-01-01,3,"Average experience, delivery took a bit long.",Neutral
10173,9224,11638,1,5,2025-02-13,5,Perfectly cooked and packed really well.,Positive
10174,10553,3029,4,16,2025-12-26,5,Perfectly cooked and packed really well.,Positive
10175,2761,9094,36,3,2026-01-21,2,Way too oily and not fresh at all.,Negative
10176,3923,16023,71,17,2024-12-31,3,"Average experience, delivery took a bit long.",Neutral
10177,900,34711,25,11,2025-09-25,4,"Friendly staff and tasty food, will order again.",Positive
10178,6549,7588,54,17,2025-07-05,4,Perfectly cooked and packed really well.,Positive
10179,8264,30783,53,6,2025-03-14,5,One of the best QSR experiences in the city.,Positive
10180,7603,20030,36,2,2025-08-15,5,"Friendly staff and tasty food, will order again.",Positive
10181,5153,13888,21,17,2024-12-04,5,,Positive
10182,994,32466,61,19,2025-09-02,3,,Neutral
10183,10941,30580,56,2,2024-10-26,5,"Friendly staff and tasty food, will order again.",Positive
10184,11436,17172,62,8,2025-07-28,5,"Friendly staff and tasty food, will order again.",Positive
10185,11159,20603,18,5,2024-08-26,3,"It was fine, met basic expectations.",Neutral
10186,9777,39106,61,5,2024-06-04,3,"Food was okay, nothing special.",Neutral
10187,5576,15047,23,8,2024-08-10,5,Perfectly cooked and packed really well.,Positive
10188,10969,8468,46,8,2024-07-01,5,,Positive
10189,5902,7548,62,6,2024-03-17,5,"Absolutely loved the food, quick service too!",Positive
10190,1455,3934,34,8,2025-04-19,5,One of the best QSR experiences in the city.,Positive
10191,10074,7986,13,6,2024-03-12,5,"Great taste and hot, fresh delivery.",Positive
10192,2046,40854,10,13,2025-08-26,2,Way too oily and not fresh at all.,Negative
10193,12151,23881,54,8,2025-05-27,5,,Positive
10194,9453,27477,2,13,2024-01-13,5,,Positive
10195,3130,14028,17,20,2025-11-12,4,"Friendly staff and tasty food, will order again.",Positive
10196,5442,41091,7,8,2024-07-25,4,"Absolutely loved the food, quick service too!",Positive
10197,2106,11810,34,17,2024-08-16,5,Perfectly cooked and packed really well.,Positive
10198,2943,18757,63,17,2025-10-20,1,Way too oily and not fresh at all.,Negative
10199,4886,5075,63,17,2024-05-06,4,"Friendly staff and tasty food, will order again.",Positive
10200,7958,39289,62,5,2023-12-28,5,One of the best QSR experiences in the city.,Positive
10201,1066,23247,57,3,2026-02-11,3,"Average experience, delivery took a bit long.",Neutral
10202,5751,38720,55,20,2024-09-11,5,"Absolutely loved the food, quick service too!",Positive
10203,3794,30049,55,17,2025-12-09,5,One of the best QSR experiences in the city.,Positive
10204,5404,12341,46,11,2025-02-04,3,"Average experience, delivery took a bit long.",Neutral
10205,4894,9581,34,15,2025-07-09,5,Perfectly cooked and packed really well.,Positive
10206,1108,3870,37,2,2024-10-27,2,Delivery was very late and food quality was poor.,Negative
10207,3520,16836,1,5,2025-02-16,4,Perfectly cooked and packed really well.,Positive
10208,9447,1418,14,5,2025-06-25,4,One of the best QSR experiences in the city.,Positive
10209,4931,23655,30,5,2025-03-25,1,,Negative
10210,11546,16717,33,5,2025-10-29,5,Perfectly cooked and packed really well.,Positive
10211,6159,18658,5,5,2025-11-06,4,"Great taste and hot, fresh delivery.",Positive
10212,9412,4317,6,15,2025-07-01,4,Perfectly cooked and packed really well.,Positive
10213,11878,33024,23,5,2024-04-09,5,Perfectly cooked and packed really well.,Positive
10214,4386,33683,46,3,2024-05-05,2,Delivery was very late and food quality was poor.,Negative
10215,10810,9035,41,18,2024-10-16,5,,Positive
10216,2121,3039,60,5,2025-06-22,5,,Positive
10217,11644,15813,58,17,2025-04-04,2,Way too oily and not fresh at all.,Negative
10218,9082,41708,53,20,2025-06-23,4,"Great taste and hot, fresh delivery.",Positive
10219,7468,7723,11,16,2023-12-24,5,Perfectly cooked and packed really well.,Positive
10220,1905,1253,17,19,2024-01-20,3,"Food was okay, nothing special.",Negative
10221,1831,3238,54,5,2024-11-28,1,Food arrived cold and soggy.,Negative
10222,4802,27299,36,12,2025-04-28,3,"It was fine, met basic expectations.",Neutral
10223,10263,18676,45,6,2026-06-24,5,Perfectly cooked and packed really well.,Positive
10224,7550,26718,64,8,2026-05-04,4,Perfectly cooked and packed really well.,Positive
10225,2267,12114,30,5,2026-05-25,5,One of the best QSR experiences in the city.,Positive
10226,708,31673,10,16,2026-02-02,5,"Great taste and hot, fresh delivery.",Positive
10227,4627,29938,18,8,2026-05-03,5,"Friendly staff and tasty food, will order again.",Negative
10228,4561,11374,31,5,2025-03-30,3,Decent taste but portion size could be better.,Neutral
10229,3242,25563,18,19,2025-01-06,3,"It was fine, met basic expectations.",Neutral
10230,1385,14596,60,17,2025-10-15,4,"Friendly staff and tasty food, will order again.",Positive
10231,10564,28410,62,3,2024-02-02,5,"Friendly staff and tasty food, will order again.",Positive
10232,10279,21338,33,13,2024-02-18,4,One of the best QSR experiences in the city.,Positive
10233,9455,9474,54,12,2026-05-30,4,"Absolutely loved the food, quick service too!",Positive
10234,8066,39208,58,8,2024-08-04,4,"Friendly staff and tasty food, will order again.",Positive
10235,9512,41833,63,8,2025-11-02,3,"It was fine, met basic expectations.",Neutral
10236,4792,4319,9,5,2025-01-06,5,"Friendly staff and tasty food, will order again.",Positive
10237,4216,30164,42,4,2025-03-18,5,Perfectly cooked and packed really well.,Positive
10238,6788,27707,6,17,2025-04-30,5,"Friendly staff and tasty food, will order again.",Positive
10239,1034,9995,40,10,2024-08-31,4,"Great taste and hot, fresh delivery.",Positive
10240,12262,20500,66,9,2024-06-01,1,,Negative
10241,4521,9042,5,8,2026-08-02,4,One of the best QSR experiences in the city.,Positive
10242,5508,24290,55,15,2024-05-17,5,,Positive
10243,9286,25543,52,11,2025-01-11,3,"Average experience, delivery took a bit long.",Neutral
10244,5047,15304,4,9,2025-09-21,1,Order was incorrect and staff was unhelpful.,Negative
10245,1701,16663,54,9,2026-03-23,5,"Friendly staff and tasty food, will order again.",Positive
10246,6620,38801,23,4,2025-05-04,4,Perfectly cooked and packed really well.,Positive
10247,11743,14546,26,2,2025-06-18,5,Perfectly cooked and packed really well.,Positive
10248,7830,29506,29,12,2024-05-27,4,One of the best QSR experiences in the city.,Positive
10249,9227,39453,26,4,2026-06-20,2,"Extremely disappointed, will not order again.",Negative
10250,12466,27147,10,5,2026-08-03,3,"Average experience, delivery took a bit long.",Neutral
10251,4837,15866,44,11,2025-06-26,4,"Friendly staff and tasty food, will order again.",Positive
10252,6861,26992,15,3,2025-12-22,4,One of the best QSR experiences in the city.,Positive
10253,1232,35292,69,5,2025-03-07,4,"Absolutely loved the food, quick service too!",Positive
10254,8294,7610,54,11,2025-12-22,5,"Great taste and hot, fresh delivery.",Positive
10255,124,5955,6,15,2026-01-03,2,Delivery was very late and food quality was poor.,Negative
10256,1212,28487,60,5,2024-07-19,2,Food arrived cold and soggy.,Negative
10257,11484,14419,32,9,2025-02-12,5,Perfectly cooked and packed really well.,Positive
10258,11228,29257,67,13,2026-04-27,5,"Great taste and hot, fresh delivery.",Positive
10259,11204,22086,17,5,2025-05-06,4,"Absolutely loved the food, quick service too!",Positive
10260,11576,35244,63,19,2025-08-29,4,"Friendly staff and tasty food, will order again.",Positive
10261,9523,2466,14,17,2024-11-10,5,,Positive
10262,6807,9644,56,8,2026-08-08,3,Decent taste but portion size could be better.,Neutral
10263,7978,12281,21,19,2025-02-13,5,One of the best QSR experiences in the city.,Positive
10264,605,24790,33,5,2024-02-21,4,"Great taste and hot, fresh delivery.",Positive
10265,3410,22337,52,5,2025-10-31,4,Perfectly cooked and packed really well.,Positive
10266,4116,22144,69,6,2024-07-03,5,"Absolutely loved the food, quick service too!",Positive
10267,5501,40693,55,12,2025-11-30,2,Food arrived cold and soggy.,Negative
10268,4494,5581,8,5,2023-12-09,5,Perfectly cooked and packed really well.,Positive
10269,9861,3590,61,8,2024-06-04,4,"Great taste and hot, fresh delivery.",Positive
10270,3844,27566,19,6,2024-11-16,4,"Great taste and hot, fresh delivery.",Positive
10271,8638,15050,35,5,2026-08-04,4,"Absolutely loved the food, quick service too!",Positive
10272,1696,40796,8,5,2024-07-28,4,Perfectly cooked and packed really well.,Positive
10273,5448,7616,44,2,2025-02-19,4,"Friendly staff and tasty food, will order again.",Positive
10274,11596,11826,14,8,2024-05-07,4,"Friendly staff and tasty food, will order again.",Positive
10275,2297,36672,70,5,2024-11-14,5,"Absolutely loved the food, quick service too!",Positive
10276,10706,25095,39,8,2025-08-23,5,"Absolutely loved the food, quick service too!",Negative
10277,607,33740,1,19,2025-04-06,5,Perfectly cooked and packed really well.,Positive
10278,7728,15270,23,8,2024-11-11,1,Way too oily and not fresh at all.,Negative
10279,3011,25857,32,8,2026-03-23,3,"Food was okay, nothing special.",Neutral
10280,6527,9241,52,4,2024-01-24,2,,Negative
10281,5562,21575,20,16,2024-02-24,3,"Average experience, delivery took a bit long.",Neutral
10282,11829,38703,22,19,2024-02-27,4,,Positive
10283,12050,20673,53,5,2025-04-08,2,,Negative
10284,6216,5250,8,5,2024-12-28,5,"Absolutely loved the food, quick service too!",Positive
10285,11080,12800,29,4,2025-07-12,5,"Absolutely loved the food, quick service too!",Positive
10286,9717,10585,33,5,2026-08-09,2,Food arrived cold and soggy.,Negative
10287,7668,5563,63,19,2025-03-16,5,,Positive
10288,5821,115,63,5,2024-03-16,5,One of the best QSR experiences in the city.,Positive
10289,12150,26225,12,17,2025-05-26,5,"Friendly staff and tasty food, will order again.",Positive
10290,2997,6941,51,17,2026-01-22,5,Perfectly cooked and packed really well.,Positive
10291,10865,6855,67,8,2026-04-27,1,Delivery was very late and food quality was poor.,Negative
10292,3672,27472,55,8,2025-10-21,4,"Friendly staff and tasty food, will order again.",Positive
10293,65,6034,54,16,2026-02-12,5,"Friendly staff and tasty food, will order again.",Positive
10294,1757,21172,50,12,2025-08-29,5,"Absolutely loved the food, quick service too!",Positive
10295,6953,12673,55,8,2023-12-23,5,"Great taste and hot, fresh delivery.",Positive
10296,7184,15679,20,5,2024-03-19,4,One of the best QSR experiences in the city.,Positive
10297,5357,3845,37,19,2025-11-22,5,"Friendly staff and tasty food, will order again.",Positive
10298,8727,3625,2,5,2026-07-22,5,,Positive
10299,750,18311,52,10,2023-12-19,2,,Negative
10300,4589,41329,24,4,2023-12-29,5,One of the best QSR experiences in the city.,Positive
10301,10928,32563,10,3,2025-08-07,5,"Great taste and hot, fresh delivery.",Positive
10302,6958,28626,25,12,2024-06-05,4,Perfectly cooked and packed really well.,Positive
10303,3832,15271,22,1,2024-02-10,5,Perfectly cooked and packed really well.,Positive
10304,3429,28970,22,8,2024-07-10,4,Perfectly cooked and packed really well.,Positive
10305,5748,25792,25,3,2026-03-15,4,,Positive
10306,9946,40011,7,12,2025-05-18,4,"Friendly staff and tasty food, will order again.",Positive
10307,8225,36265,15,16,2026-03-24,4,"Absolutely loved the food, quick service too!",Positive
10308,272,23732,16,13,2025-09-21,5,"Friendly staff and tasty food, will order again.",Positive
10309,7865,5158,23,17,2024-11-09,4,"Friendly staff and tasty food, will order again.",Positive
10310,4167,20044,41,3,2024-12-17,3,,Neutral
10311,2517,10246,2,8,2026-04-24,4,Perfectly cooked and packed really well.,Positive
10312,2811,31460,48,17,2024-03-19,4,"Friendly staff and tasty food, will order again.",Positive
10313,10630,13294,53,10,2024-02-28,5,Perfectly cooked and packed really well.,Positive
10314,9434,5552,16,5,2026-07-19,1,,Negative
10315,9638,2191,2,11,2026-03-29,5,"Great taste and hot, fresh delivery.",Positive
10316,1526,6271,45,5,2025-05-05,4,,Positive
10317,12108,29704,2,17,2026-04-19,4,Perfectly cooked and packed really well.,Positive
10318,1403,16488,9,17,2024-03-26,4,"Friendly staff and tasty food, will order again.",Positive
10319,9327,25357,55,4,2025-02-24,5,One of the best QSR experiences in the city.,Positive
10320,8206,33902,70,15,2024-03-03,5,"Absolutely loved the food, quick service too!",Positive
10321,12258,33103,20,17,2025-09-21,4,,Positive
10322,2221,23504,13,5,2025-04-28,4,"Great taste and hot, fresh delivery.",Positive
10323,1915,2300,9,17,2026-08-07,5,"Friendly staff and tasty food, will order again.",POSITIVE
10324,2952,36066,48,6,2024-04-15,5,,Positive
10325,11127,12596,55,12,2025-08-31,5,"Great taste and hot, fresh delivery.",Positive
10326,8818,25904,71,19,2024-07-03,5,One of the best QSR experiences in the city.,Negative
10327,12364,3406,51,5,2025-01-27,5,One of the best QSR experiences in the city.,Positive
10328,9695,12222,60,15,2024-06-16,4,"Friendly staff and tasty food, will order again.",Positive
10329,8228,25512,69,3,2024-07-01,4,One of the best QSR experiences in the city.,Positive
10330,6904,10789,22,4,2025-09-01,4,Perfectly cooked and packed really well.,Positive
10331,4558,11683,45,11,2024-01-15,4,Perfectly cooked and packed really well.,Positive
10332,3644,25635,18,3,2025-01-15,3,"Average experience, delivery took a bit long.",Neutral
10333,1024,7436,23,5,2025-02-04,4,"Absolutely loved the food, quick service too!",Positive
10334,10173,1475,68,20,2024-07-27,4,One of the best QSR experiences in the city.,Positive
10335,4410,1746,43,5,2024-11-07,4,"Great taste and hot, fresh delivery.",Positive
10336,11654,873,5,8,2024-02-22,4,"Friendly staff and tasty food, will order again.",Positive
10337,3779,16590,71,12,2024-10-17,5,"Friendly staff and tasty food, will order again.",Positive
10338,3579,24119,37,17,2025-08-23,2,Food arrived cold and soggy.,Negative
