OrderID,CustomerID,BranchID,EmployeeID,OrderDate,OrderTime,OrderType,OrderStatus,Subtotal,DiscountAmount,TaxAmount,TotalAmount,PaymentMode
23751,4949,8,272,2025-04-09,12:35:22,Delivery,Completed,1853.71,112.26,87.07,1828.52,UPI
23752,6850,5,172,2026-01-03,21:00:05,Dine-In,Completed,284.98,0.0,14.25,299.23,Cash
23753,5878,6,216,2024-02-18,12:22:49,Delivery,Completed,1867.65,85.55,89.11,1871.21,UPI
23754,1462,3,107,2025-05-24,21:49:46,Takeaway,Completed,1745.79,23.94,86.09,1807.94,Cash
23755,1953,9,302,2024-05-18,14:27:18,Takeaway,Completed,807.07,0.0,40.35,847.42,UPI
23756,1303,9,310,2024-08-17,21:08:06,Delivery,Completed,2368.64,45.52,116.16,2439.28,Cash
23757,2778,8,274,2024-06-26,18:49:32,Delivery,Completed,149.85,22.48,6.37,133.74,UPI
23758,7063,5,185,2025-01-25,14:53:36,Delivery,Completed,758.6,11.94,37.33,783.99,Cash
23759,1497,3,85,2024-12-13,19:31:45,Dine-In,Completed,304.93,27.33,13.88,291.48,Debit Card
23760,11958,4,136,2026-02-03,19:50:37,Delivery,Cancelled,937.32,46.87,44.52,934.97,Cash
23761,554,5,167,2024-01-30,14:53:34,Delivery,Completed,413.74,0.0,20.69,434.43,UPI
23762,7187,17,608,2024-11-19,18:56:23,Delivery,Completed,783.59,53.94,36.48,766.13,UPI
23763,1471,11,398,2026-06-27,19:45:49,Delivery,Completed,670.68,35.19,31.77,667.26,Cash
23764,1836,8,281,2024-02-10,12:08:14,Takeaway,Completed,247.1,8.28,11.94,250.76,Debit Card
23765,11917,5,164,2024-12-21,20:45:06,Dine-In,Completed,784.83,107.47,33.87,711.23,UPI
23766,11868,12,433,2024-10-05,12:54:17,Delivery,Completed,1446.91,1.68,72.26,1517.49,UPI
23767,8620,8,267,2024-06-08,21:47:31,Dine-In,Completed,2265.15,219.61,102.28,2147.82,Debit Card
23768,3950,14,504,2024-06-05,17:58:45,Delivery,Completed,982.93,62.3,46.03,966.66,Cash
23769,8079,11,373,2024-01-11,20:44:37,Delivery,Completed,211.28,0.0,10.56,221.84,UPI
23770,11597,7,253,2024-08-19,16:11:11,Dine-In,Cancelled,236.82,23.68,10.66,223.8,UPI
23771,6532,9,296,2024-06-29,21:46:19,Takeaway,Completed,368.28,0.0,18.41,386.69,Debit Card
23772,1259,20,718,2026-08-12,19:42:31,Takeaway,Completed,504.78,0.0,25.24,530.02,UPI
23773,5115,15,531,2024-12-26,20:59:35,Dine-In,Completed,733.31,93.92,31.97,4028.16,cash
23774,3851,5,152,2025-06-22,20:52:19,Dine-In,Completed,277.53,0.0,13.88,291.41,UPI
23775,3722,8,268,2025-09-08,20:49:45,Dine-In,Completed,259.4,9.79,12.48,262.09,UPI
23776,10984,5,187,2026-01-23,16:19:09,Delivery,Completed,308.52,0.0,15.43,323.95,UPI
23777,4632,8,276,2025-11-11,20:26:40,Dine-In,Cancelled,531.72,0.0,26.59,558.31,Cash
23778,5430,17,616,2025-02-12,19:36:54,Takeaway,Completed,1007.94,79.99,46.4,974.35,UPI
23779,2903,3,93,2024-10-12,11:52:31,Dine-In,Completed,211.28,0.0,10.56,221.84,UPI
23780,9630,15,537,2025-01-11,12:21:41,Delivery,Completed,164.28,24.64,6.98,146.62,Wallet
23781,3534,11,369,2024-06-22,18:07:11,Takeaway,Completed,744.79,4.89,36.99,776.89,Debit Card
23782,7328,13,459,2025-01-02,21:39:35,Delivery,Completed,1456.04,0.0,72.8,1528.84,Wallet
23783,4297,9,315,2026-08-16,13:35:56,Dine-In,Completed,1302.23,24.47,63.89,1341.65,Debit Card
23784,11404,5,170,2024-03-02,19:13:50,Delivery,Refunded,1427.38,118.22,65.46,1374.62,Credit Card
23785,518,17,601,2024-10-30,15:31:35,Takeaway,Completed,478.77,23.94,22.74,477.57,Wallet
23786,8138,8,287,2026-03-21,21:21:09,Takeaway,Completed,537.6,53.76,24.19,508.03,UPI
23787,9114,16,567,2024-04-21,21:54:26,Delivery,Completed,1210.06,73.87,56.81,1193.0,UPI
23788,12291,3,96,2026-04-18,20:03:28,Delivery,Completed,546.39,27.32,25.95,545.02,Debit Card
23789,10404,18,634,2024-07-27,18:36:46,Takeaway,Completed,268.8,0.0,13.44,282.24,Wallet
23790,912,19,689,2025-01-28,13:51:56,Dine-In,Completed,1152.03,93.05,52.95,1111.93,UPI
23791,2705,5,186,2026-06-08,21:44:37,Takeaway,Completed,1579.97,18.35,78.08,1639.7,
23792,1890,5,150,2025-10-08,19:18:31,Dine-In,Completed,97.93,0.0,4.9,102.83,Wallet
23793,6128,10,330,2024-03-17,15:12:04,Delivery,Completed,653.52,16.43,31.85,668.94,Cash
23794,9843,5,187,2024-05-30,14:49:03,Takeaway,Completed,247.23,12.36,11.74,246.61,CREDIT CARD
23795,6762,17,596,2025-03-01,19:30:14,Delivery,Completed,97.93,0.0,4.9,102.83,Credit Card
23796,10210,17,590,2025-09-20,14:27:26,Delivery,Completed,671.52,52.78,30.94,649.68,Debit Card
23797,6346,5,158,2025-08-19,14:49:58,Delivery,Completed,1005.56,107.28,44.91,943.19,Credit Card
23798,12066,13,471,2025-11-30,13:55:31,Takeaway,Cancelled,531.72,53.17,23.93,502.48,Cash
23799,11513,17,618,2025-12-06,17:49:34,Takeaway,Completed,1351.7,74.48,63.86,1341.08,Cash
23800,1769,5,152,2025-10-23,12:08:49,Delivery,Completed,1104.38,69.37,51.75,1086.76,Cash
23801,4342,20,741,2025-06-08,15:07:36,Delivery,Completed,698.88,0.0,34.94,733.82,Cash
23802,917,9,289,2026-02-14,20:39:54,Dine-In,Completed,478.02,0.0,23.9,501.92,Cash
23803,4458,4,135,2026-01-10,19:43:50,Takeaway,Completed,601.18,30.06,28.56,599.68,UPI
23804,8729,13,446,2023-12-26,19:10:56,Takeaway,Completed,366.0,0.0,18.3,384.3,UPI
23805,5675,12,424,2024-08-21,11:57:03,Delivery,Completed,33.65,5.05,1.43,30.03,UPI
23806,2441,11,403,2025-06-06,22:54:37,Dine-In,Completed,1228.18,142.54,54.28,1139.92,UPI
23807,7125,8,268,2024-11-26,18:55:23,Takeaway,Completed,321.4,0.0,16.07,337.47,Cash
23808,8715,3,112,2024-02-27,17:10:11,Dine-In,Completed,82.82,0.0,4.14,86.96,Debit Card
23809,2277,16,587,2025-06-10,21:50:25,Delivery,Completed,938.39,0.0,46.92,985.31,Cash
23810,5489,19,689,2024-10-30,21:18:13,Dine-In,Completed,867.01,54.9,40.61,852.72,Cash
23811,12113,5,149,2026-04-28,19:27:52,takeaway,Completed,477.12,71.57,20.28,425.83,UPI
23812,2701,5,182,2025-05-04,21:23:41,Delivery,Completed,580.98,48.74,26.61,558.85,Credit Card
23813,6213,2,79,2025-04-06,21:51:43,Dine-In,Completed,1132.12,0.0,56.61,1188.73,UPI
23814,10287,16,572,2025-04-07,18:49:15,Dine-In,Completed,327.26,0.0,16.36,343.62,UPI
23815,5522,10,326,2024-09-14,20:14:59,Delivery,Completed,473.64,0.0,23.68,497.32,Debit Card
23816,7464,2,56,2024-01-28,19:41:49,Dine-In,Completed,327.26,32.73,14.73,309.26,UPI
23817,2974,17,624,2024-11-19,21:47:28,Takeaway,Completed,322.94,16.15,15.34,322.13,Wallet
23818,7905,5,187,2025-03-23,12:19:28,Takeaway,Completed,935.26,78.68,42.83,899.41,Credit Card
23819,4163,19,673,2025-09-17,17:48:36,Takeaway,Completed,701.97,0.0,35.1,737.07,UPI
23820,4421,11,385,2024-03-04,21:16:41,Delivery,Completed,806.4,40.32,38.3,804.38,Credit Card
23821,3462,15,550,2024-11-02,10:59:31,takeaway,Completed,982.13,110.08,43.6,915.65,Credit Card
23822,11621,15,521,2024-05-27,18:39:24,Dine-In,Completed,906.99,76.39,41.53,872.13,UPI
23823,8635,5,185,2024-02-03,20:35:58,Dine-In,Completed,1456.89,12.42,72.22,1516.69,Debit Card
23824,1386,16,566,2025-03-16,12:25:30,Takeaway,Completed,1053.11,74.08,48.95,1027.98,UPI
23825,517,15,526,2026-03-08,22:49:37,Takeaway,Completed,943.89,86.35,42.88,900.42,Wallet
23826,3763,12,426,2026-04-25,21:20:01,Delivery,Completed,512.14,11.73,25.02,525.43,UPI
23827,11847,3,89,2025-01-17,22:00:40,Dine-In,Completed,633.84,0.0,31.69,665.53,UPI
23828,7701,20,749,2026-04-11,18:08:21,Dine-In,Completed,1122.32,97.88,51.22,1075.66,Credit Card
23829,347,2,47,2024-08-12,15:03:02,Dine-In,Refunded,687.27,0.0,34.36,721.63,UPI
23830,3954,5,163,2026-08-08,22:10:34,Dine-In,Completed,487.36,48.74,21.93,460.55,UPI
23831,8254,2,70,2024-11-09,20:08:32,Dine-In,Completed,122.76,0.0,6.14,128.9,Cash
23832,10798,13,449,2026-01-27,10:45:47,Dine-In,Completed,553.58,56.45,24.86,521.99,Cash
23833,3383,17,620,2026-04-25,18:28:28,Dine-In,Completed,1731.69,131.53,80.01,1680.17,UPI
23834,11765,20,725,2026-07-14,20:16:05,Dine-In,Completed,107.13,0.0,5.36,112.49,Cash
23835,3947,7,232,2025-09-08,12:48:48,Takeaway,Completed,549.42,0.0,27.47,576.89,Wallet
23836,4812,17,610,2025-10-02,21:24:45,Delivery,Completed,827.61,22.6,40.25,845.26,UPI
23837,4764,4,134,2025-05-19,22:39:32,Dine-In,Completed,710.46,106.57,30.19,634.08,Debit Card
23838,10495,8,275,2025-10-20,18:07:18,Takeaway,Completed,349.44,52.42,14.85,311.87,Credit Card
23839,12235,10,353,2025-01-04,12:18:15,Takeaway,Cancelled,1798.32,80.64,85.88,1803.56,Credit Card
23840,943,19,707,2025-06-03,15:54:17,Dine-In,Completed,989.71,0.0,49.49,1039.2,Wallet
23841,3886,5,163,2025-05-17,14:00:07,Delivery,Completed,243.68,24.37,10.97,230.28,Credit Card
23842,11798,19,670,2024-06-08,19:55:33,Delivery,Completed,843.68,100.73,37.15,780.1,UPI
23843,12342,12,442,2026-01-01,22:49:45,Delivery,Completed,1069.07,86.22,49.14,1031.99,UPI
23844,2115,16,575,2024-05-21,20:38:44,Takeaway,Completed,1755.95,139.71,80.81,1697.05,Debit Card
23845,2230,3,110,2025-02-12,21:49:54,Takeaway,Completed,563.93,27.36,26.83,563.4,Credit Card
23846,370,20,731,2024-03-23,21:19:18,Dine-In,Completed,397.08,39.71,17.87,375.24,Cash
23847,6726,5,162,2025-05-31,12:49:17,Delivery,Completed,1169.95,84.35,54.28,1139.88,Cash
23848,5999,5,169,2026-08-12,10:47:41,Dine-In,Completed,1103.13,110.31,49.64,1042.46,UPI
23849,10606,16,580,2025-04-21,21:41:10,Delivery,Completed,182.17,9.11,8.65,181.71,UPI
23850,10699,15,543,2025-10-18,18:18:17,Delivery,Completed,769.32,0.0,38.47,807.79,Wallet
23851,9409,5,180,2024-11-26,14:27:04,Takeaway,Completed,906.64,0.0,45.33,951.97,WALLET
23852,11787,5,171,2025-01-08,20:36:51,Dine-In,Completed,945.32,47.87,44.87,942.32,UPI
23853,4939,5,160,2026-04-20,17:39:45,DELIVERY,completed,703.83,0.0,35.19,739.02,Cash
23854,8612,19,677,2025-10-19,21:08:54,Dine-In,Completed,2054.53,114.11,97.02,2037.44,Cash
23855,6275,11,365,2023-12-23,14:44:28,Delivery,Completed,1458.71,46.99,70.59,1482.31,UPI
23856,4955,5,186,2024-04-24,12:41:23,Takeaway,Completed,1149.48,97.89,52.58,1104.17,Debit Card
23857,11505,13,459,2024-09-05,19:54:26,Delivery,Refunded,674.53,0.0,33.73,708.26,Cash
23858,12389,8,286,2024-10-12,14:35:23,Dine-In,Completed,963.09,50.93,45.61,957.77,Cash
23859,2854,4,125,2025-03-22,21:59:23,Takeaway,Completed,283.36,0.0,14.17,297.53,Wallet
23860,4721,8,287,2025-10-12,18:10:45,Delivery,Completed,774.92,29.59,37.27,782.6,UPI
23861,4350,12,424,2024-03-09,15:18:44,Takeaway,Completed,1929.31,0.0,96.47,2025.78,UPI
23862,3609,12,426,2024-05-18,20:09:23,Dine-In,Completed,205.36,10.27,9.75,204.84,Debit Card
23863,325,17,608,2024-11-03,19:46:29,Delivery,Completed,1240.95,84.03,57.85,1214.77,Cash
23864,6746,5,168,2024-06-20,13:40:02,Takeaway,Completed,1114.04,0.0,55.7,1169.74,UPI
23865,633,17,588,2026-02-18,16:51:45,Dine-In,Completed,178.02,17.8,8.01,168.23,UPI
23866,5968,6,202,2025-02-22,21:10:48,Dine-In,Completed,179.95,0.0,9.0,188.95,UPI
23867,5343,5,158,2024-02-18,18:31:52,Delivery,Completed,601.62,30.08,28.58,600.12,Cash
23868,3353,20,721,2026-04-11,16:25:04,Dine-In,Completed,206.77,0.0,10.34,217.11,Debit Card
23869,9167,12,411,2026-01-16,20:11:31,Dine-In,Completed,177.24,0.0,8.86,186.1,Credit Card
23870,8552,5,170,2024-03-20,10:24:09,Takeaway,Completed,1072.11,78.7,49.67,1043.08,Credit Card
23871,2510,2,55,2026-06-01,13:37:34,Takeaway,Completed,781.45,78.99,35.12,737.58,UPI
23872,5768,17,590,2025-02-16,21:27:20,Takeaway,Completed,318.22,15.91,15.12,317.43,Debit Card
23873,2396,5,175,2025-01-10,10:48:44,Takeaway,Completed,368.28,0.0,18.41,386.69,Debit Card
23874,3779,5,164,2025-01-17,12:53:38,Takeaway,Completed,891.97,40.11,42.59,894.45,UPI
23875,5822,17,608,2025-07-06,21:33:27,Dine-In,completed,928.69,51.98,43.84,920.55,UPI
23876,1031,13,446,2026-03-04,12:06:19,Delivery,Completed,63.47,0.0,3.17,66.64,Debit Card
23877,5921,16,570,2024-09-28,12:46:42,Delivery,Cancelled,1134.88,45.28,54.48,1144.08,Debit Card
23878,5404,15,535,2024-04-20,12:30:12,Takeaway,Completed,724.02,52.34,33.58,705.26,Cash
23879,580,15,518,2024-05-22,16:23:03,Delivery,Completed,67.3,0.0,3.36,70.66,Credit Card
23880,7460,12,411,2024-04-05,19:38:49,Dine-In,Completed,703.83,105.57,29.91,628.17,Credit Card
23881,12151,8,288,2025-05-25,20:49:09,Delivery,Completed,147.57,14.76,6.64,139.45,Cash
23882,7320,5,184,2025-11-30,18:46:53,Delivery,Completed,295.43,29.54,13.29,279.18,Wallet
23883,8583,5,180,2026-03-07,11:16:40,Dine-In,Completed,517.72,0.0,25.89,543.61,UPI
23884,11526,8,288,2024-07-25,18:15:23,Delivery,Completed,550.32,15.96,26.72,561.08,Cash
23885,6776,4,117,2025-04-20,19:19:58,Dine-In,Completed,1848.72,161.41,84.37,1771.68,Wallet
23886,11647,5,152,2024-11-17,21:56:38,Takeaway,Completed,1168.54,14.76,57.69,1211.47,UPI
23887,1739,12,412,2026-06-10,18:00:48,Takeaway,Completed,882.48,0.0,44.12,926.6,Cash
23888,2959,4,125,2025-11-11,11:05:08,Takeaway,Completed,1255.78,61.61,59.71,1253.88,Wallet
23889,6321,12,409,2024-11-18,21:28:48,Dine-In,Completed,295.14,0.0,14.76,309.9,Credit Card
23890,10037,5,174,2026-02-13,12:08:37,Dine-In,Completed,1245.58,0.0,62.28,1307.86,UPI
23891,5330,8,287,2026-04-09,18:32:50,Dine-In,Completed,372.53,9.02,18.18,381.69,UPI
23892,10555,12,441,2024-06-01,18:59:34,Delivery,Completed,244.62,36.69,10.4,218.33,Credit Card
23893,486,19,696,2026-05-23,16:29:05,Delivery,Completed,289.66,43.45,12.31,258.52,UPI
23894,7077,12,430,2025-05-17,18:37:39,Dine-In,Completed,764.11,54.23,35.49,745.37,UPI
23895,4750,5,169,2024-03-02,20:56:27,DINE-IN,Completed,417.29,39.4,18.89,396.78,UPI
23896,1021,5,155,2024-02-03,17:55:45,Takeaway,Completed,75.33,11.3,3.2,67.23,UPI
23897,8494,11,383,2026-02-22,14:47:07,Delivery,Completed,593.7,40.99,27.64,580.35,UPI
23898,4841,17,617,2025-04-12,13:37:21,Dine-In,refunded,2351.23,165.04,109.31,2295.5,Credit Card
23899,6812,17,601,2025-12-29,14:12:37,Delivery,Cancelled,1199.37,23.87,58.78,1234.28,Credit Card
23900,3868,17,608,2024-08-08,16:12:54,Takeaway,Completed,303.48,15.17,14.42,302.73,Cash
23901,7304,12,427,2025-05-31,22:40:43,Dine-In,Completed,1511.22,48.01,73.16,1536.37,UPI
23902,4117,4,120,2025-03-26,13:45:39,Delivery,Completed,1175.24,70.72,55.23,1159.75,Debit Card
23903,4922,12,439,2024-01-20,15:00:08,Takeaway,Completed,541.41,81.21,23.01,483.21,Credit Card
23904,8875,5,151,2024-08-27,18:08:19,Dine-In,Completed,514.49,15.14,24.97,524.32,Credit Card
23905,10581,16,573,2024-04-14,13:29:36,Takeaway,Cancelled,82.41,12.36,3.5,73.55,Credit Card
23906,6158,18,640,2025-05-04,17:23:24,Delivery,Completed,553.53,27.49,26.3,552.34,UPI
23907,1083,8,267,2023-12-29,19:56:23,Delivery,Completed,551.58,40.4,25.56,536.74,Credit Card
23908,11606,5,177,2026-06-19,12:27:01,Dine-In,Completed,195.76,9.79,9.3,195.27,UPI
23909,11958,17,615,2025-10-16,11:59:20,Delivery,Completed,1381.73,49.17,66.63,1399.19,Cash
23910,1371,5,187,2023-12-10,21:50:47,DINE-IN,Refunded,487.36,0.0,24.37,511.73,Cash
23911,6818,17,613,2024-10-26,11:42:19,Dine-In,Completed,1248.3,159.77,54.43,1142.96,Debit Card
23912,8721,11,399,2025-02-02,20:23:18,Delivery,Completed,480.63,0.0,24.03,504.66,Wallet
23913,5796,12,443,2024-07-20,18:24:12,Dine-In,Refunded,206.87,0.0,10.34,217.21,Debit Card
23914,10824,13,462,2024-06-09,20:15:55,Dine-In,Completed,928.08,58.08,43.5,913.5,UPI
23915,11959,9,313,2026-06-29,12:37:25,Takeaway,completed,416.16,41.62,18.73,393.27,UPI
23916,3463,8,284,2024-02-09,19:45:57,Delivery,cancelled,743.52,0.0,37.18,780.7,UPI
23917,1253,20,745,2024-08-24,20:30:15,Dine-In,Refunded,1872.42,157.89,85.73,1800.26,Debit Card
23918,4498,12,416,2024-10-19,21:58:46,Takeaway,Completed,647.2,0.0,32.36,679.56,UPI
23919,4041,11,395,2025-06-26,13:42:12,Dine-In,Cancelled,1367.78,4.89,68.14,1431.03,upi
23920,926,15,536,2024-12-06,18:44:32,Takeaway,Refunded,646.57,28.03,30.93,649.47,UPI
23921,9282,3,89,2026-01-31,14:24:21,Takeaway,Refunded,1523.33,44.07,73.96,1553.22,UPI
23922,12212,8,284,2026-04-19,19:13:45,Delivery,Completed,930.98,120.57,40.52,850.93,Debit Card
23923,3020,15,544,2026-03-07,13:59:05,Dine-In,Completed,796.99,0.0,39.85,836.84,Cash
23924,6237,6,196,2025-05-21,21:33:20,Takeaway,Completed,1532.59,123.2,70.47,1479.86,UPI
23925,11659,5,172,2025-04-19,14:19:23,Delivery,Completed,560.46,71.65,24.44,513.25,UPI
23926,11178,8,284,2024-09-09,11:02:20,Takeaway,Completed,150.66,0.0,7.53,158.19,Wallet
23927,8694,13,484,2026-07-21,18:44:26,Takeaway,Refunded,584.58,6.47,28.91,607.02,Upi
23928,8593,12,445,2026-05-02,20:56:51,Takeaway,Completed,1299.93,110.31,59.48,1249.1,UPI
23929,2497,6,201,2025-08-30,13:45:02,Takeaway,Completed,639.7,42.54,29.86,627.02,Debit Card
23930,3208,15,537,2025-10-04,21:26:47,Dine-In,Completed,422.64,63.4,17.96,377.2,UPI
23931,11758,12,411,2025-01-11,17:52:49,Dine-In,Completed,488.3,36.55,22.59,474.34,Wallet
23932,6039,5,152,2024-12-18,20:53:39,Takeaway,Completed,1406.62,94.79,65.59,1377.42,Debit Card
23933,6223,9,292,2024-12-11,19:45:44,Delivery,Cancelled,101.98,5.1,4.84,101.72,UPI
23934,7293,8,270,2025-09-12,19:41:30,Delivery,Completed,430.47,0.0,21.52,451.99,UPI
23935,9626,19,707,2024-02-04,18:33:06,Delivery,Completed,245.52,24.55,11.05,232.02,Cash
23936,2934,4,142,2026-07-07,11:58:25,Takeaway,Completed,277.53,0.0,13.88,291.41,Debit Card
23937,4134,13,462,2024-08-31,21:35:48,Dine-In,Completed,1214.54,28.23,59.32,1245.63,UPI
23938,3575,15,527,2026-05-09,20:12:03,Dine-In,Cancelled,677.3,46.92,31.52,661.9,UPI
23939,10052,4,125,2025-03-22,13:43:52,Delivery,Completed,1058.71,24.64,51.7,1085.77,Debit Card
23940,7823,8,285,2024-05-28,12:21:22,Takeaway,Refunded,965.14,56.1,45.45,954.49,Credit Card
23941,3738,5,157,2026-02-22,14:39:39,Dine-In,Cancelled,402.04,46.67,17.77,373.14,Wallet
23942,6731,5,155,2024-09-07,10:17:08,Dine-In,Completed,101.98,0.0,5.1,107.08,Cash
23943,7699,8,286,2025-02-09,18:07:58,Dine-In,Completed,178.02,0.0,8.9,186.92,Debit Card
23944,5265,4,137,2024-10-13,14:27:19,Dine-In,completed,616.08,30.8,29.26,614.54,Debit Card
23945,3958,13,474,2025-08-06,17:37:40,Takeaway,Completed,478.77,23.94,22.74,477.57,UPI
23946,11274,19,709,2025-05-13,18:55:27,Dine-In,Completed,1900.19,112.55,89.38,1877.02,UPI
23947,11015,5,161,2026-03-05,13:54:00,Delivery,Completed,1562.58,164.19,69.92,1468.31,Cash
23948,8542,5,155,2025-06-01,20:33:15,Dine-In,Completed,620.31,93.05,26.36,553.62,Cash
23949,1057,8,275,2025-11-01,13:32:12,Takeaway,Completed,422.64,63.4,17.96,377.2,Debit Card
23950,9152,5,171,2024-07-22,10:47:19,Delivery,Completed,503.77,27.36,23.82,500.23,UPI
23951,9946,5,161,2024-12-21,13:40:40,Dine-In,Completed,1405.7,100.37,65.27,1370.6,Cash
23952,11451,4,118,2025-03-29,20:50:48,Dine-In,Completed,122.76,0.0,6.14,128.9,UPI
23953,8752,3,105,2025-03-24,21:32:41,Delivery,Completed,403.07,40.31,18.14,380.9,UPI
23954,6732,3,93,2024-07-11,20:56:12,Delivery,Completed,205.36,10.27,9.75,204.84,Credit Card
23955,8215,5,182,2024-01-11,12:43:06,Dine-In,Completed,959.66,23.96,46.78,982.48,Cash
23956,5862,19,699,2025-02-15,13:01:12,Dine-In,Completed,693.66,34.68,32.95,691.93,Debit Card
23957,896,5,164,2024-09-12,19:07:13,Delivery,Completed,401.08,0.0,20.05,421.13,UPI
23958,2016,11,392,2025-05-24,18:26:56,Takeaway,Completed,124.23,12.42,5.59,117.4,Debit Card
23959,7092,5,151,2026-04-21,12:52:55,Dine-In,Completed,238.82,0.0,11.94,250.76,UPI
23960,8504,5,184,2026-08-02,14:41:06,Dine-In,Cancelled,1460.92,138.52,66.12,1388.52,UPI
23961,3002,12,417,2025-10-25,20:39:36,Dine-In,Completed,846.3,0.0,42.32,888.62,Debit Card
23962,8551,3,114,2025-04-06,20:43:35,Dine-In,Completed,1508.9,53.17,72.79,1528.52,Wallet
23963,8388,5,174,2025-02-15,21:30:01,Delivery,Completed,1373.14,20.05,67.65,1420.74,Wallet
23964,6667,17,593,2024-03-16,21:32:57,Dine-In,Completed,1172.74,54.14,55.93,1174.53,UPI
23965,3478,3,91,2025-05-10,12:42:51,Delivery,Completed,101.98,10.2,4.59,96.37,Debit Card
23966,11988,15,535,2024-07-02,19:27:17,delivery,Completed,413.54,0.0,20.68,434.22,Cash
23967,5929,5,185,2024-01-27,20:05:40,Takeaway,Refunded,489.24,0.0,24.46,513.7,UPI
23968,12377,20,731,2024-10-28,12:07:31,Takeaway,Completed,178.02,26.7,7.57,158.89,Wallet
23969,9106,15,537,2026-01-17,12:58:27,Takeaway,Completed,269.84,23.99,12.29,258.14,UPI
23970,846,12,411,2026-02-07,12:28:28,Dine-In,Completed,388.76,44.27,17.22,361.71,UPI
23971,7859,1,32,2024-03-18,19:33:28,Takeaway,Completed,394.52,0.0,19.73,414.25,UPI
23972,6757,11,374,2024-05-04,12:43:49,Dine-In,Completed,277.53,13.88,13.18,276.83,CASH
23973,9417,20,746,2026-03-17,14:29:53,Takeaway,Completed,891.35,45.44,42.3,888.21,Credit Card
23974,449,6,196,2026-05-30,12:50:15,Dine-In,Completed,308.52,15.43,14.65,307.74,Debit Card
23975,4807,3,96,2025-08-02,13:03:37,Takeaway,Completed,237.0,11.85,11.26,236.41,Cash
23976,731,11,384,2025-07-26,21:24:38,Delivery,Completed,1417.63,57.47,68.01,1428.17,Cash
23977,10881,5,158,2026-07-04,15:27:36,Dine-In,Completed,1188.39,93.14,54.76,1150.01,Wallet
23978,120,6,208,2025-02-01,14:51:38,Dine-In,Completed,1691.57,98.96,79.63,1672.24,UPI
23979,11437,2,48,2025-11-01,19:58:41,Delivery,Completed,367.71,0.0,18.39,386.1,UPI
23980,58,5,150,2023-12-27,14:31:25,Dine-In,Completed,551.35,22.21,26.46,555.6,Credit Card
23981,10049,19,690,2025-06-21,18:28:15,Delivery,COMPLETED,818.62,0.0,40.93,859.55,UPI
23982,5609,5,151,2025-12-23,19:46:19,Takeaway,Completed,938.44,117.3,41.06,862.2,UPI
23983,7909,2,49,2024-02-25,10:23:13,TAKEAWAY,Completed,1503.44,55.05,72.42,1520.81,Cash
23984,485,5,152,2024-11-26,10:12:50,Takeaway,Completed,1628.29,63.55,78.24,9857.88,UPI
23985,12299,20,719,2024-07-14,12:10:24,Takeaway,Completed,543.13,0.0,27.16,570.29,UPI
23986,5381,6,226,2026-05-27,21:37:55,Takeaway,Completed,859.5,86.18,38.67,811.99,Credit Card
23987,12213,11,388,2026-03-28,16:41:35,Delivery,Completed,1891.37,260.01,81.57,1712.93,UPI
23988,1949,19,704,2024-04-13,13:27:38,Delivery,Completed,1093.54,125.44,48.4,1016.5,Cash
23989,620,12,409,2024-05-20,17:38:46,Delivery,Completed,713.55,52.89,33.03,693.69,Credit Card
23990,12048,5,174,2026-03-20,19:05:42,DELIVERY,Refunded,839.2,0.0,41.96,881.16,UPI
23991,9431,19,672,2025-08-18,22:23:23,TAKEAWAY,Completed,225.99,33.9,9.6,201.69,Wallet
23992,4500,17,589,2025-03-08,19:58:09,Dine-In,completed,884.3,123.62,38.03,798.71,UPI
23993,7089,5,167,2025-03-30,19:02:05,TAKEAWAY,Completed,107.13,0.0,5.36,112.49,Credit Card
23994,3083,5,169,2024-08-03,18:24:29,Delivery,Completed,698.88,0.0,34.94,733.82,UPI
23995,4837,8,272,2025-01-03,21:30:01,Dine-In,Completed,496.54,49.65,22.34,469.23,Debit Card
23996,7782,17,605,2026-04-23,20:57:13,Takeaway,Completed,159.11,0.0,7.96,167.07,UPI
23997,9788,17,601,2024-01-15,21:53:41,Dine-In,Completed,1719.02,49.09,83.5,1753.43,UPI
