DeliveryID,OrderID,DeliveryPartner,DeliveryDistanceKM,OrderReadyTime,DeliveryPickupTime,DeliveryTime,DeliveryStatus,DeliveryFee
8955,25760,Porter,9.38,2025-10-24 18:24:05,2025-10-24 18:30:05,2025-10-24 19:01:05,Delivered,85.47
8956,25761,Porter,5.63,2023-12-30 13:49:06,2023-12-30 14:04:06,2023-12-30 14:28:06,Delivered,64.96
8957,25763,Porter,4.29,2024-07-07 16:52:49,2024-07-07 16:59:49,2024-07-07 17:22:49,Delivered,51.74
8958,25764,Own Fleet,11.25,2024-05-15 13:49:18,2024-05-15 13:54:18,2024-05-15 14:42:18,Delivered,90.54
8959,25766,Swiggy Genie,2.63,2025-07-29 12:06:48,2025-07-29 12:16:48,2025-07-29 12:31:48,Delivered,33.7
8960,25771,Shadowfax,13.75,2025-08-09 19:37:34,2025-08-09 19:40:34,2025-08-09 20:26:34,Delivered,133.96
8961,25772,Porter,7.99,2025-09-13 18:17:43,2025-09-13 18:31:43,2025-09-13 19:09:43,Delivered,66.27
8962,25774,Swiggy Genie,4.54,2024-09-08 19:05:35,2024-09-08 19:07:35,2024-09-08 19:33:35,Delivered,53.98
8963,25777,Swiggy Genie,5.82,2024-06-14 20:06:36,2024-06-14 20:16:36,2024-06-14 20:45:36,Delivered,71.61
8964,25780,Shadowfax,11.32,2025-08-03 12:45:36,2025-08-03 12:54:36,,Pending,117.04
8965,25782,Swiggy Genie,5.76,2024-07-15 10:22:02,2024-07-15 10:35:02,2024-07-15 11:06:02,Delivered,59.14
8966,25784,Porter,0.82,2025-03-17 15:08:41,2025-03-17 15:15:41,2025-03-17 15:21:41,Delivered,24.24
8967,25788,Dunzo,5.57,2026-05-06 14:40:01,2026-05-06 14:44:01,2026-05-06 15:14:01,Delivered,59.77
8968,25791,Porter,12.73,2026-03-14 18:14:27,2026-03-14 18:16:27,2026-03-14 19:02:27,Delivered,101.8
8969,25794,Swiggy Genie,2.01,2025-04-06 20:51:18,2025-04-06 21:00:18,2025-04-06 21:08:18,Delivered,30.81
8970,25795,Dunzo,14.37,2026-05-14 14:59:05,2026-05-14 15:09:05,2026-05-14 16:25:05,delivered,96.11
8971,25797,Swiggy Genie,7.07,2024-05-04 10:44:34,2024-05-04 10:58:34,2024-05-04 11:33:34,Delivered,72.82
8972,25799,Shadowfax,9.1,2026-07-19 19:54:46,2026-07-19 20:08:46,2026-07-19 20:59:46,Delivered,80.52
8973,25802,Porter,3.56,2026-08-13 20:02:28,2026-08-13 20:07:28,2026-08-13 20:23:28,Delivered,38.82
8974,25807,Swiggy Genie,3.79,2024-03-08 14:58:41,2024-03-08 15:10:41,2024-03-08 15:23:41,Delivered,44.6
8975,25813,Own Fleet,11.31,2026-01-14 14:36:50,2026-01-14 14:47:50,2026-01-14 15:48:50,Delivered,88.04
8976,25815,Swiggy Genie,7.32,2025-03-07 20:29:51,2025-03-07 20:33:51,2025-03-07 20:53:51,Delivered,69.88
8977,25822,Porter,5.29,2024-02-21 21:05:31,2024-02-21 21:08:31,2024-02-21 21:28:31,Delivered,55.44
8978,25826,Shadowfax,12.95,2024-10-20 12:52:36,2024-10-20 12:56:36,,Cancelled,117.86
8979,25828,Shadowfax,8.35,2025-01-05 20:16:49,2025-01-05 20:31:49,,Cancelled,71.98
8980,25830,Swiggy Genie,7.36,2025-03-01 18:28:53,2025-03-01 18:33:53,2025-03-01 19:07:53,Delivered,76.65
8981,25831,Own Fleet,2.06,2026-04-04 16:14:12,2026-04-04 16:19:12,,Cancelled,37.55
8982,25835,Own Fleet,5.95,2023-12-16 12:36:12,2023-12-16 12:50:12,2023-12-16 13:21:12,Delivered,66.6
8983,25836,Shadowfax,3.28,2025-11-15 18:59:53,2025-11-15 19:09:53,2025-11-15 19:25:53,Delivered,49.24
8984,25843,Dunzo,7.18,2024-12-17 20:43:28,2024-12-17 20:52:28,2024-12-17 21:25:28,Delivered,82.52
8985,25846,Dunzo,10.76,2024-06-28 13:42:08,2024-06-28 13:55:08,2024-06-28 14:55:08,Delivered,115.11
8986,25848,Dunzo,1.03,2025-12-20 19:07:34,2025-12-20 19:15:34,2025-12-20 19:27:34,Delivered,26.66
8987,25853,Own Fleet,14.29,2024-02-24 18:12:50,2024-02-24 18:24:50,2024-02-24 19:08:50,Delivered,130.98
8988,25854,Porter,0.75,2024-06-22 12:21:41,2024-06-22 12:24:41,2024-06-22 12:35:41,Delivered,26.3
8989,25855,Shadowfax,3.52,2026-01-24 14:58:32,2026-01-24 15:05:32,2026-01-24 15:22:32,Delivered,44.94
8990,25861,Dunzo,7.79,2024-06-26 14:51:47,2024-06-26 14:57:47,2024-06-26 15:40:47,Delivered,72.8
8991,25863,Dunzo,8.1,2025-12-24 21:04:13,2025-12-24 21:06:13,,Cancelled,62.56
8992,25869,Shadowfax,11.29,2025-05-10 12:57:41,2025-05-10 13:07:41,2025-05-10 13:45:41,Delivered,97.76
8993,25871,Swiggy Genie,6.67,2024-11-26 19:13:27,2024-11-26 19:20:27,2024-11-26 19:55:27,Delivered,58.16
8994,25872,Swiggy Genie,13.32,2025-08-31 13:46:24,2025-08-31 13:51:24,2025-08-31 14:51:24,Delivered,135.85
8995,25880,Own Fleet,4.36,2025-06-22 12:08:34,2025-06-22 12:20:34,2025-06-22 12:47:34,Delivered,58.22
8996,25886,Dunzo,13.04,2024-04-13 13:26:24,2024-04-13 13:29:24,2024-04-13 14:17:24,Delivered,109.85
8997,25887,Shadowfax,6.23,2024-05-29 20:54:17,2024-05-29 21:06:17,2024-05-29 21:34:17,Delivered,51.66
8998,25888,Dunzo,1.21,2023-12-15 12:35:46,2023-12-15 12:38:46,2023-12-15 12:52:46,Delivered,27.25
8999,25891,Porter,4.87,2025-02-04 20:32:19,2025-02-04 20:44:19,,Failed,56.35
9000,25892,Porter,10.92,2023-12-29 12:12:01,2023-12-29 12:25:01,2023-12-29 13:03:01,Delivered,79.61
9001,25893,Dunzo,0.61,2023-12-14 13:26:47,2023-12-14 13:32:47,2023-12-14 13:39:47,Delivered,24.17
9002,25895,Porter,12.43,2024-12-03 20:45:57,2024-12-03 20:59:57,2024-12-03 22:05:57,Delivered,122.26
9003,25896,Porter,3.31,2026-06-30 20:56:37,2026-06-30 21:05:37,2026-06-30 21:24:37,Delivered,38.21
9004,25904,Own Fleet,13.01,2024-06-29 20:54:47,2024-06-29 20:57:47,,Pending,115.77
9005,25905,Swiggy Genie,9.67,2023-12-30 22:08:46,2023-12-30 22:15:46,2023-12-30 22:48:46,Delivered,73.27
9006,25906,Dunzo,8.5,2025-07-09 12:43:07,2025-07-09 12:51:07,2025-07-09 13:29:07,Delivered,94.0
9007,25910,Shadowfax,10.19,2025-12-27 20:36:57,2025-12-27 20:44:57,2025-12-27 21:11:57,Delivered,83.71
9008,25915,Dunzo,7.48,2025-09-06 18:38:36,2025-09-06 18:43:36,2025-09-06 19:18:36,Delivered,72.92
9009,25917,Own Fleet,9.49,2024-01-27 15:16:37,2024-01-27 15:22:37,2024-01-27 16:00:37,Delivered,82.26
9010,25920,Porter,5.04,2024-08-03 19:09:10,2024-08-03 19:19:10,,Cancelled,45.64
9011,25925,Shadowfax,2.06,2023-12-29 12:12:55,2023-12-29 12:25:55,2023-12-29 12:39:55,Delivered,33.92
9012,25926,Own Fleet,6.05,2024-08-17 21:04:42,2024-08-17 21:11:42,2024-08-17 21:43:42,Delivered,53.26
9013,25933,Dunzo,11.6,2025-08-02 18:48:36,2025-08-02 19:03:36,2025-08-02 20:05:36,Delivered,107.71
9014,25937,Swiggy Genie,8.34,2024-09-28 21:09:49,2024-09-28 21:11:49,2024-09-28 21:56:49,Delivered,82.28
9015,25938,Shadowfax,11.11,2025-02-22 23:00:54,2025-02-22 23:09:54,2025-02-22 23:59:54,Delivered,95.49
9016,25939,Own Fleet,2.36,2026-06-09 20:05:50,2026-06-09 20:14:50,2026-06-09 20:26:50,Delivered,40.94
9017,25941,Dunzo,11.57,2024-07-22 14:18:59,2024-07-22 14:27:59,2024-07-22 15:22:59,Delivered,110.11
9018,25952,Shadowfax,1.24,2025-08-16 18:38:50,2025-08-16 18:51:50,2025-08-16 18:56:50,Delivered,30.71
9019,25961,Swiggy Genie,11.2,2025-03-26 21:01:54,2025-03-26 21:16:54,2025-03-26 22:05:54,Delivered,88.59
9020,25963,Porter,4.06,2026-03-30 21:14:25,2026-03-30 21:21:25,2026-03-30 21:41:25,Delivered,51.36
9021,25966,Swiggy Genie,8.19,2024-05-04 14:42:26,2024-05-04 14:50:26,2024-05-04 15:25:26,Delivered,76.36
9022,25967,Dunzo,9.43,2025-04-05 21:31:15,2025-04-05 21:33:15,2025-04-05 22:20:15,Delivered,92.83
9023,25969,Porter,12.44,2024-07-06 19:39:52,2024-07-06 19:41:52,2024-07-06 20:33:52,Delivered,87.54
9024,25970,Own Fleet,5.35,2025-02-14 19:25:50,2025-02-14 19:38:50,2025-02-14 19:58:50,Delivered,50.0
9025,25974,Dunzo,0.53,2024-10-05 18:25:59,2024-10-05 18:36:59,2024-10-05 18:46:59,Delivered,24.14
9026,25975,Porter,3.86,2026-02-21 15:38:38,2026-02-21 15:49:38,2026-02-21 16:09:38,Delivered,39.98
9027,25976,Porter,11.69,2026-03-29 12:50:55,2026-03-29 13:00:55,2026-03-29 13:57:55,Delivered,86.49
9028,25977,Shadowfax,8.69,2025-05-31 18:11:07,2025-05-31 18:22:07,2025-05-31 18:59:07,Delivered,95.04
9029,25979,Own Fleet,9.19,2025-03-01 15:52:01,2025-03-01 15:55:01,2025-03-01 16:40:01,Delivered,90.84
9030,25980,Porter,14.23,2026-02-13 19:57:27,2026-02-13 20:09:27,2026-02-13 21:01:27,Delivered,121.48
9031,25983,Own Fleet,10.35,2024-10-02 12:42:54,2024-10-02 12:48:54,2024-10-02 13:20:54,Delivered,91.52
9032,25992,Shadowfax,11.73,2025-01-11 21:04:35,2025-01-11 21:08:35,2025-01-11 21:59:35,Delivered,104.82
9033,25995,Swiggy Genie,8.65,2025-02-19 20:36:26,2025-02-19 20:43:26,2025-02-19 21:30:26,Delivered,89.46
9034,25999,Shadowfax,8.23,2024-04-14 18:39:01,2024-04-14 18:45:01,2024-04-14 19:17:01,Delivered,91.44
9035,26003,Own Fleet,8.21,2025-05-18 19:31:35,2025-05-18 19:35:35,2025-05-18 20:07:35,Delivered,83.19
9036,26004,Shadowfax,2.24,2024-10-01 22:23:34,2024-10-01 22:33:34,2024-10-01 22:38:34,Delivered,34.78
9037,26008,Own Fleet,12.13,2024-01-06 18:36:04,2024-01-06 18:40:04,2024-01-06 19:30:04,Delivered,95.19
9038,26013,Shadowfax,13.18,2024-03-27 20:59:56,2024-03-27 21:13:56,2024-03-27 22:09:56,Delivered,121.52
9039,26014,Swiggy Genie,4.65,2024-11-07 21:38:39,2024-11-07 21:49:39,,Returned,53.42
9040,26015,Shadowfax,7.38,2026-02-08 20:33:11,2026-02-08 20:40:11,,Failed,73.13
9041,26016,Own Fleet,10.92,2025-03-01 13:05:45,2025-03-01 13:13:45,2025-03-01 14:01:45,Delivered,82.86
9042,26017,Shadowfax,4.11,2025-10-12 13:45:31,2025-10-12 13:56:31,,Cancelled,42.3
9043,26021,Shadowfax,4.35,2025-11-01 16:30:34,2025-11-01 16:40:34,2025-11-01 17:07:34,Delivered,57.67
9044,26025,Dunzo,13.71,2024-03-20 10:39:24,2024-03-20 10:54:24,2024-03-20 11:57:24,Delivered,139.29
9045,26030,Dunzo,14.08,2024-11-04 21:39:02,2024-11-04 21:43:02,2024-11-04 22:49:02,Delivered,136.71
9046,26031,Shadowfax,1.27,2025-06-07 20:16:18,2025-06-07 20:25:18,2025-06-07 20:38:18,Delivered,29.94
9047,26033,Own Fleet,8.93,2024-04-14 22:18:47,2024-04-14 22:29:47,2024-04-14 22:54:47,Delivered,84.71
9048,26034,Own Fleet,8.39,2024-04-07 21:06:53,2024-04-07 21:12:53,2024-04-07 21:41:53,Delivered,84.96
9049,26039,Porter,4.67,2025-02-05 21:39:40,2025-02-05 21:49:40,2025-02-05 22:07:40,Delivered,46.41
9050,26042,Porter,11.44,2026-04-14 12:49:04,2026-04-14 12:52:04,2026-04-14 13:35:04,Delivered,116.97
9051,26045,Own Fleet,5.7,2026-05-15 16:13:42,2026-05-15 16:15:42,2026-05-15 16:41:42,DELIVERED,57.52
9052,26050,Own Fleet,13.42,2024-11-20 12:22:41,2024-11-20 12:29:41,,Cancelled,90.84
9053,26051,Swiggy Genie,14.04,2024-02-04 17:35:08,2024-02-04 17:45:08,2024-02-04 18:45:08,Delivered,111.47
9054,26054,Own Fleet,8.42,2026-02-19 19:12:11,2026-02-19 19:20:11,2026-02-19 20:03:11,Delivered,94.06
9055,26055,Porter,4.61,2025-07-05 16:12:48,2025-07-05 16:21:48,2025-07-05 16:52:48,Delivered,55.51
9056,26056,Porter,8.88,2024-10-09 21:59:53,2024-10-09 22:01:53,2024-10-09 22:35:53,Delivered,83.13
9057,26058,Own Fleet,13.27,2025-09-26 19:25:53,2025-09-26 19:29:53,2025-09-26 20:26:53,Delivered,126.31
9058,26072,Dunzo,11.27,2024-03-26 22:06:33,2024-03-26 22:14:33,2024-03-26 22:49:33,Delivered,100.1
9059,26073,Dunzo,10.48,2024-07-20 14:38:53,2024-07-20 14:51:53,2024-07-20 15:30:53,Delivered,74.59
9060,26074,Porter,6.68,2024-12-28 18:51:58,2024-12-28 18:54:58,2024-12-28 19:17:58,Delivered,61.06
9061,26078,Porter,3.5,2023-12-18 13:19:03,2023-12-18 13:31:03,2023-12-18 13:40:03,Delivered,47.85
9062,26094,Dunzo,8.89,2025-06-27 13:28:18,2025-06-27 13:36:18,2025-06-27 14:04:18,Delivered,66.94
9063,26095,Porter,5.64,2024-01-29 19:58:33,2024-01-29 20:06:33,2024-01-29 20:30:33,Delivered,63.52
9064,26102,Porter,7.76,2024-02-24 21:04:54,2024-02-24 21:18:54,2024-02-24 21:47:54,Delivered,81.38
9065,26105,Own Fleet,-14.1,2024-03-07 21:29:06,2024-03-07 21:43:06,2024-03-07 22:36:06,Delivered,138.51
9066,26106,Swiggy Genie,8.87,2024-02-10 18:45:18,2024-02-10 19:00:18,2024-02-10 19:53:18,Delivered,95.12
9067,26108,Porter,13.29,2024-10-17 14:02:13,2024-10-17 14:04:13,2024-10-17 15:08:13,Delivered,109.91
9068,26111,Porter,0.61,2024-06-06 12:59:39,2024-06-06 13:09:39,2024-06-06 13:21:39,Delivered,23.14
9069,26113,Dunzo,10.41,2025-03-01 19:43:09,2025-03-01 19:52:09,2025-03-01 20:26:09,Delivered,99.06
9070,26115,Porter,12.36,2026-07-21 17:21:35,2026-07-21 17:33:35,2026-07-21 18:30:35,Delivered,92.77
9071,26117,Swiggy Genie,8.78,2024-10-19 16:45:44,2024-10-19 16:55:44,2024-10-19 17:27:44,Delivered,98.17
9072,26118,Porter,6.92,2026-03-15 13:32:52,2026-03-15 13:39:52,2026-03-15 14:13:52,Delivered,57.45
9073,26120,Own Fleet,6.56,2025-12-13 13:32:50,2025-12-13 13:43:50,,Pending,64.6
9074,26122,Swiggy Genie,8.14,2025-08-25 21:34:03,2025-08-25 21:37:03,2025-08-25 22:11:03,Delivered,65.38
9075,26124,Swiggy Genie,2.66,2025-12-14 21:33:48,2025-12-14 21:46:48,2025-12-14 21:59:48,Delivered,35.32
9076,26127,Porter,9.06,2026-03-24 18:15:51,2026-03-24 18:19:51,2026-03-24 19:04:51,Delivered,86.71
9077,26129,Shadowfax,5.92,2025-05-19 18:14:05,2025-05-19 18:23:05,2025-05-19 18:54:05,Delivered,68.29
9078,26132,Swiggy Genie,8.43,2024-01-13 14:02:05,2024-01-13 14:17:05,2024-01-13 14:59:05,Delivered,90.66
9079,26134,Porter,13.08,2025-09-04 19:56:01,2025-09-04 20:06:01,,Cancelled,130.8
9080,26136,Porter,7.11,2024-10-08 14:42:24,2024-10-08 14:50:24,2024-10-08 15:17:24,Delivered,76.47
9081,26138,Dunzo,9.59,2024-07-10 16:28:10,2024-07-10 16:30:10,2024-07-10 17:07:10,Delivered,74.27
9082,26140,Shadowfax,5.83,2025-03-16 21:40:10,2025-03-16 21:48:10,2025-03-16 22:14:10,Delivered,49.85
9083,26142,Shadowfax,6.77,2026-04-09 18:19:04,2026-04-09 18:31:04,2026-04-09 19:09:04,Delivered,79.46
9084,26144,Dunzo,1.86,2026-03-08 21:42:39,2026-03-08 21:57:39,2026-03-08 22:12:39,Delivered,32.1
9085,26145,Own Fleet,12.44,2025-03-01 14:03:02,2025-03-01 14:17:02,2025-03-01 15:18:02,Delivered,117.28
9086,26150,Own Fleet,7.11,2024-10-23 19:27:29,2024-10-23 19:30:29,2024-10-23 20:01:29,Delivered,77.7
9087,26153,Own Fleet,11.62,2026-01-04 18:39:47,2026-01-04 18:41:47,,Cancelled,90.7
9088,26156,Own Fleet,1.17,2025-03-08 18:41:31,2025-03-08 18:50:31,2025-03-08 19:03:31,Delivered,28.35
9089,26157,Shadowfax,12.37,2024-07-06 13:51:52,2024-07-06 14:04:52,2024-07-06 15:03:52,Delivered,115.43
9090,26158,Own Fleet,2.24,2025-04-19 12:24:38,2025-04-19 12:31:38,2025-04-19 12:40:38,Delivered,33.63
9091,26160,Own Fleet,8.68,2025-11-26 10:44:00,2025-11-26 10:51:00,,Failed,72.44
9092,26161,Shadowfax,5.26,2023-12-17 14:28:43,2023-12-17 14:35:43,2023-12-17 14:55:43,Delivered,58.77
9093,26163,Shadowfax,8.07,2024-06-29 16:08:47,2024-06-29 16:20:47,2024-06-29 16:50:47,Delivered,64.79
9094,26165,Swiggy Genie,3.44,2025-03-15 20:24:56,2025-03-15 20:36:56,2025-03-15 20:54:56,Delivered,37.71
9095,26167,Shadowfax,5.4,2025-04-06 18:30:51,2025-04-06 18:37:51,2025-04-06 18:56:51,Delivered,66.35
9096,26169,Dunzo,9.95,2026-03-07 18:22:12,2026-03-07 18:24:12,,Delivered,87.81
9097,26174,Own Fleet,11.35,2024-06-29 13:47:06,2024-06-29 13:55:06,,Failed,93.45
9098,26175,Swiggy Genie,1.74,2024-06-15 21:13:25,2024-06-15 21:24:25,2024-06-15 21:33:25,Delivered,31.02
9099,26178,Own Fleet,12.19,2024-07-23 20:15:21,2024-07-23 20:21:21,2024-07-23 21:22:21,Delivered,106.94
9100,26185,Porter,7.25,2026-03-21 22:05:36,2026-03-21 22:20:36,2026-03-21 22:43:36,Delivered,59.0
9101,26186,Shadowfax,9.33,2024-09-15 21:06:38,2024-09-15 21:08:38,2024-09-15 21:42:38,Delivered,77.65
9102,26201,Porter,6.23,2026-01-24 19:02:56,2026-01-24 19:05:56,2026-01-24 19:29:56,Delivered,62.89
9103,26202,Swiggy Genie,3.6,2026-04-06 14:36:14,2026-04-06 14:50:14,2026-04-06 15:01:14,Delivered,40.93
9104,26203,Own Fleet,11.76,2024-04-06 21:44:29,2024-04-06 21:47:29,2024-04-06 22:24:29,Delivered,80.71
9105,26209,Porter,4.93,2024-03-30 13:01:53,2024-03-30 13:11:53,,Pending,64.0
9106,26215,Shadowfax,3.51,2024-02-11 21:06:53,2024-02-11 21:20:53,,failed,40.22
9107,26217,Porter,12.6,2025-12-27 13:36:16,2025-12-27 13:44:16,2025-12-27 14:23:16,Delivered,127.55
9108,26221,Swiggy Genie,10.78,2024-07-28 20:03:59,2024-07-28 20:13:59,2024-07-28 21:14:59,Delivered,108.51
9109,26226,Swiggy Genie,3.2,2024-10-16 19:31:14,2024-10-16 19:36:14,,Cancelled,40.73
9110,26229,Own Fleet,13.62,2025-02-11 13:37:36,2025-02-11 13:46:36,2025-02-11 14:54:36,Delivered,127.39
9111,26231,Swiggy Genie,10.41,2025-08-28 12:36:18,2025-08-28 12:40:18,2025-08-28 13:25:18,Delivered,90.57
9112,26234,Swiggy Genie,9.93,2025-12-16 20:17:04,2025-12-16 20:21:04,2025-12-16 21:05:04,Delivered,104.39
9113,26236,Own Fleet,3.11,2025-08-24 20:27:59,2025-08-24 20:42:59,2025-08-24 20:50:59,Delivered,47.71
9114,26238,Swiggy Genie,3.62,2025-10-15 21:46:02,2025-10-15 21:52:02,,Cancelled,51.87
9115,26239,Dunzo,14.14,2026-06-10 13:32:34,2026-06-10 13:40:34,2026-06-10 14:38:34,Delivered,131.63
9116,26242,Porter,4.89,2024-07-13 12:22:15,2024-07-13 12:32:15,2024-07-13 13:00:15,Delivered,62.19
9117,26243,Shadowfax,4.87,2024-06-30 21:35:36,2024-06-30 21:46:36,2024-06-30 22:13:36,Delivered,58.65
9118,26244,Dunzo,0.96,2025-03-12 14:01:35,2025-03-12 14:14:35,2025-03-12 14:18:35,Delivered,27.13
9119,26248,Shadowfax,5.13,2024-10-26 18:22:03,2024-10-26 18:32:03,2024-10-26 18:58:03,Delivered,51.18
9120,26249,Dunzo,8.38,2025-04-26 16:57:51,2025-04-26 17:02:51,2025-04-26 17:47:51,Delivered,69.55
9121,26250,Shadowfax,13.62,2025-10-04 13:45:58,2025-10-04 13:55:58,2025-10-04 14:57:58,Delivered,109.18
9122,26251,Dunzo,13.57,2025-06-14 14:43:29,2025-06-14 14:45:29,2025-06-14 15:54:29,Delivered,100.96
9123,26252,Swiggy Genie,4.03,2023-12-10 13:03:49,2023-12-10 13:06:49,2023-12-10 13:26:49,Delivered,40.24
9124,26253,Own Fleet,4.49,2024-12-13 21:23:41,2024-12-13 21:28:41,2024-12-13 21:56:41,Delivered,52.27
9125,26255,Own Fleet,11.72,2024-05-14 16:59:36,2024-05-14 17:13:36,2024-05-14 18:05:36,Delivered,86.78
9126,26257,Swiggy Genie,1.39,2025-01-26 20:10:09,2025-01-26 20:18:09,2025-01-26 20:33:09,Delivered,31.88
9127,26261,Dunzo,14.11,2024-04-22 14:21:24,2024-04-22 14:24:24,2024-04-22 15:17:24,Delivered,133.83
9128,26262,Porter,12.88,2026-04-11 22:11:05,2026-04-11 22:14:05,2026-04-11 23:18:05,Delivered,93.36
9129,26268,Dunzo,12.93,2025-02-04 19:40:41,2025-02-04 19:53:41,2025-02-04 20:36:41,Delivered,93.16
9130,26270,Own Fleet,10.26,2025-11-23 20:32:39,2025-11-23 20:45:39,2025-11-23 21:35:39,Delivered,81.81
9131,26271,Own Fleet,11.59,2024-01-21 17:34:17,2024-01-21 17:46:17,,Pending,109.24
9132,26273,Shadowfax,3.37,2025-08-20 20:03:58,2025-08-20 20:05:58,2025-08-20 20:24:58,Delivered,43.49
9133,26279,Own Fleet,5.76,2024-04-27 19:59:34,2024-04-27 20:10:34,2024-04-27 20:38:34,Delivered,58.17
9134,26281,Porter,10.15,2025-03-05 20:23:29,2025-03-05 20:37:29,2025-03-05 21:07:29,Delivered,90.36
9135,26284,Shadowfax,5.04,2024-12-28 22:33:10,2024-12-28 22:43:10,2024-12-28 23:12:10,Delivered,45.55
9136,26285,Shadowfax,8.11,2026-06-30 20:08:05,2026-06-30 20:15:05,2026-06-30 20:47:05,Delivered,70.99
9137,26286,Swiggy Genie,3.17,2025-06-01 18:22:24,2025-06-01 18:29:24,2025-06-01 18:40:24,Delivered,37.21
9138,26287,Porter,2.85,2025-01-25 18:28:56,2025-01-25 18:42:56,2025-01-25 18:57:56,Delivered,44.31
9139,26290,Shadowfax,14.11,2025-09-13 20:30:12,2025-09-13 20:41:12,2025-09-13 21:37:12,Delivered,113.82
9140,26292,Swiggy Genie,11.69,2025-03-20 22:04:39,2025-03-20 22:12:39,2025-03-20 23:03:39,Delivered,110.01
9141,26294,Own Fleet,11.86,2024-05-06 14:31:03,2024-05-06 14:36:03,2024-05-06 15:13:03,Delivered,94.84
9142,26296,Swiggy Genie,3.36,2024-06-13 20:16:00,2024-06-13 20:22:00,2024-06-13 20:40:00,Delivered,38.84
9143,26298,Own Fleet,10.31,2024-11-17 12:30:22,2024-11-17 12:37:22,2024-11-17 13:33:22,Delivered,79.68
9144,26309,Own Fleet,3.07,2026-04-24 21:22:49,2026-04-24 21:29:49,2026-04-24 21:45:49,Delivered,36.27
9145,26313,Porter,4.34,2023-12-26 13:33:49,2023-12-26 13:47:49,,Failed,56.99
9146,26315,Own Fleet,12.21,2026-06-29 20:02:10,2026-06-29 20:16:10,2026-06-29 20:48:10,Delivered,87.7
9147,26317,Porter,14.29,2024-02-24 18:48:05,2024-02-24 18:52:05,2024-02-24 19:41:05,Delivered,91.5
9148,26319,Swiggy Genie,1.21,2024-01-27 19:54:29,2024-01-27 20:01:29,2024-01-27 20:11:29,Delivered,27.08
9149,26321,Porter,4.89,2024-05-07 12:05:32,2024-05-07 12:07:32,2024-05-07 12:41:32,Delivered,60.53
9150,26326,Own Fleet,13.93,2026-05-05 14:24:53,2026-05-05 14:31:53,,Cancelled,102.32
9151,26327,Swiggy Genie,12.67,2026-02-07 21:10:54,2026-02-07 21:16:54,2026-02-07 21:57:54,Delivered,122.01
9152,26334,Porter,9.73,2025-05-24 14:22:30,2025-05-24 14:32:30,,Failed,94.39
9153,26335,Shadowfax,8.86,2026-02-28 21:38:54,2026-02-28 21:40:54,2026-02-28 22:25:54,Delivered,96.42
9154,26337,Porter,13.22,2025-04-06 14:33:19,2025-04-06 14:37:19,2025-04-06 15:27:19,Delivered,119.59
9155,26338,Swiggy Genie,9.11,2024-02-17 21:28:29,2024-02-17 21:43:29,2024-02-17 22:15:29,Delivered,81.91
9156,26342,Swiggy Genie,1.37,2026-04-14 22:06:22,2026-04-14 22:20:22,2026-04-14 22:32:22,Delivered,31.37
9157,26345,Porter,6.49,2026-07-08 18:42:44,2026-07-08 18:48:44,2026-07-08 19:18:44,Delivered,66.55
9158,26348,Porter,13.88,2025-12-17 18:26:06,2025-12-17 18:33:06,2025-12-17 19:14:06,Delivered,116.37
9159,26349,Swiggy Genie,7.73,2025-10-04 15:09:58,2025-10-04 15:11:58,2025-10-04 15:42:58,Delivered,78.53
9160,26351,Swiggy Genie,10.98,2024-11-16 13:06:41,2024-11-16 13:15:41,2024-11-16 13:57:41,Delivered,94.63
9161,26354,Shadowfax,4.14,2023-12-30 16:13:43,2023-12-30 16:28:43,2023-12-30 16:50:43,Delivered,42.11
9162,26357,Dunzo,7.9,2026-05-09 19:46:40,2026-05-09 20:01:40,2026-05-09 20:37:40,Delivered,69.28
9163,26361,Porter,4.77,2024-09-20 16:24:22,2024-09-20 16:30:22,,Returned,49.31
9164,26365,Swiggy Genie,13.96,2025-12-29 13:09:57,2025-12-29 13:21:57,2025-12-29 14:16:57,Delivered,96.57
9165,26368,Porter,2.01,2024-11-10 18:17:38,2024-11-10 18:31:38,2024-11-10 18:40:38,Delivered,37.56
9166,26370,Own Fleet,12.34,2025-03-16 21:02:14,2025-03-16 21:10:14,2025-03-16 22:00:14,Delivered,108.08
9167,26372,Shadowfax,5.7,2025-11-01 19:48:36,2025-11-01 19:57:36,,Failed,49.05
9168,26375,Dunzo,10.77,2026-04-25 18:32:18,2026-04-25 18:38:18,,Delivered,96.79
9169,26380,Dunzo,4.95,2024-10-14 19:20:42,2024-10-14 19:32:42,2024-10-14 19:50:42,Delivered,60.02
9170,26382,Own Fleet,12.91,2024-09-09 19:08:50,2024-09-09 19:17:50,2024-09-09 20:19:50,DELIVERED,132.07
9171,26388,Dunzo,6.87,2025-07-05 21:38:49,2025-07-05 21:45:49,,Delivered,79.03
9172,26390,Dunzo,11.2,2024-01-13 22:13:41,2024-01-13 22:21:41,2024-01-13 22:52:41,Delivered,114.14
9173,26393,Dunzo,6.75,2024-02-06 21:09:39,2024-02-06 21:16:39,2024-02-06 21:52:39,Delivered,77.12
9174,26404,Own Fleet,2.79,2024-08-25 20:51:19,2024-08-25 21:01:19,,Cancelled,37.84
9175,26412,Porter,3.72,2024-09-04 21:01:52,2024-09-04 21:09:52,2024-09-04 21:32:52,Delivered,47.63
