CostID,BranchID,CostDate,CostCategory,CostAmount,Description
2572,11,2024-02-01,Maintenance,47764.55,Maintenance expense for February 2024
2573,11,2024-02-01,Delivery,94723.57,Delivery expense for February 2024
2574,11,2024-02-01,Cleaning,18175.11,Cleaning expense for February 2024
2575,11,2024-02-01,Repairs,7893.65,Repairs expense for February 2024
2576,11,2024-02-01,Miscellaneous,26644.23,Miscellaneous expense for February 2024
2577,11,2024-03-01,Rent,237804.34,Rent expense for March 2024
2578,11,2024-03-01,Electricity,103582.72,Electricity expense for March 2024
2579,11,2024-03-01,Salaries,885798.93,Salaries expense for March 2024
2580,11,2024-03-01,Maintenance,46406.41,Maintenance expense for March 2024
2581,11,2024-03-01,Delivery,63550.3,Delivery expense for March 2024
2582,11,2024-03-01,Cleaning,20998.6,Cleaning expense for March 2024
2583,11,2024-03-01,Repairs,61538.51,Repairs expense for March 2024
2584,11,2024-03-01,Miscellaneous,5334.26,Miscellaneous expense for March 2024
2585,11,2024-04-01,Rent,142664.02,Rent expense for April 2024
2586,11,2024-04-01,Electricity,41860.49,Electricity expense for April 2024
2587,11,2024-04-01,Salaries,698700.33,Salaries expense for April 2024
2588,11,2024-04-01,Maintenance,21501.38,Maintenance expense for April 2024
2589,11,2024-04-01,Delivery,78182.41,Delivery expense for April 2024
2590,11,2024-04-01,Cleaning,10884.39,Cleaning expense for April 2024
2591,11,2024-04-01,Repairs,12110.49,Repairs expense for April 2024
2592,11,2024-04-01,Miscellaneous,4270.02,Miscellaneous expense for April 2024
2593,11,2024-05-01,Rent,284866.99,Rent expense for May 2024
2594,11,2024-05-01,ELECTRICITY,59674.64,Electricity expense for May 2024
2595,11,2024-05-01,Salaries,785194.98,Salaries expense for May 2024
2596,11,2024-05-01,Maintenance,42743.26,Maintenance expense for May 2024
2597,11,2024-05-01,Delivery,38075.06,Delivery expense for May 2024
2598,11,2024-05-01,Cleaning,16512.08,Cleaning expense for May 2024
2599,11,2024-05-01,Repairs,24702.34,Repairs expense for May 2024
2600,11,2024-05-01,Miscellaneous,15471.46,Miscellaneous expense for May 2024
2601,11,2024-06-01,Rent,258828.56,Rent expense for June 2024
2602,11,2024-06-01,Electricity,73284.58,Electricity expense for June 2024
2603,11,2024-06-01,Salaries,587887.0,Salaries expense for June 2024
2604,11,2024-06-01,Maintenance,32113.98,Maintenance expense for June 2024
2605,11,2024-06-01,Delivery,70563.28,Delivery expense for June 2024
2606,11,2024-06-01,Cleaning,16611.8,Cleaning expense for June 2024
2607,11,2024-06-01,Repairs,17608.68,Repairs expense for June 2024
2608,11,2024-06-01,Miscellaneous,29677.61,Miscellaneous expense for June 2024
2609,11,2024-07-01,Rent,170242.74,Rent expense for July 2024
2610,11,2024-07-01,Electricity,80018.11,Electricity expense for July 2024
2611,11,2024-07-01,Salaries,739739.07,Salaries expense for July 2024
2612,11,2024-07-01,Maintenance,15244.4,Maintenance expense for July 2024
2613,11,2024-07-01,Delivery,25424.81,Delivery expense for July 2024
2614,11,2024-07-01,Cleaning,19629.88,Cleaning expense for July 2024
2615,11,2024-07-01,Repairs,55249.56,Repairs expense for July 2024
2616,11,2024-07-01,Miscellaneous,25418.61,Miscellaneous expense for July 2024
2617,11,2024-08-01,Rent,138783.76,Rent expense for August 2024
2618,11,2024-08-01,Electricity,76165.15,Electricity expense for August 2024
2619,11,2024-08-01,Salaries,723176.63,Salaries expense for August 2024
2620,11,2024-08-01,Maintenance,37377.5,Maintenance expense for August 2024
2621,11,2024-08-01,Delivery,92208.94,Delivery expense for August 2024
2622,11,2024-08-01,Cleaning,9927.35,Cleaning expense for August 2024
2623,11,2024-08-01,Repairs,20653.64,Repairs expense for August 2024
2624,11,2024-08-01,Miscellaneous,10011.33,Miscellaneous expense for August 2024
2625,11,2024-09-01,Rent,311083.83,Rent expense for September 2024
2626,11,2024-09-01,Electricity,49302.42,Electricity expense for September 2024
2627,11,2024-09-01,Salaries,570336.84,Salaries expense for September 2024
2628,11,2024-09-01,Maintenance,15455.81,Maintenance expense for September 2024
2629,11,2024-09-01,Delivery,53677.58,Delivery expense for September 2024
2630,11,2024-09-01,Cleaning,15217.3,Cleaning expense for September 2024
2631,11,2024-09-01,Repairs,11796.07,Repairs expense for September 2024
2632,11,2024-09-01,Miscellaneous,10527.5,Miscellaneous expense for September 2024
2633,11,2024-10-01,RENT,197845.42,Rent expense for October 2024
2634,11,2024-10-01,Electricity,63968.09,Electricity expense for October 2024
2635,11,2024-10-01,Salaries,884111.5,Salaries expense for October 2024
2636,11,2024-10-01,Maintenance,17506.6,Maintenance expense for October 2024
2637,11,2024-10-01,Delivery,72639.44,Delivery expense for October 2024
2638,11,2024-10-01,Cleaning,14430.1,Cleaning expense for October 2024
2639,11,2024-10-01,Repairs,52421.57,Repairs expense for October 2024
2640,11,2024-10-01,Miscellaneous,14365.56,Miscellaneous expense for October 2024
2641,11,2024-11-01,Rent,180454.84,Rent expense for November 2024
2642,11,2024-11-01,Electricity,96198.11,Electricity expense for November 2024
2643,11,2024-11-01,Salaries,1062725.52,Salaries expense for November 2024
2644,11,2024-11-01,Maintenance,20609.84,Maintenance expense for November 2024
2645,11,2024-11-01,Delivery,33645.25,Delivery expense for November 2024
2646,11,2024-11-01,Cleaning,10679.06,Cleaning expense for November 2024
2647,11,2024-11-01,Repairs,23668.83,Repairs expense for November 2024
2648,11,2024-11-01,Miscellaneous,4047.58,Miscellaneous expense for November 2024
2649,11,2024-12-01,Rent,260004.58,Rent expense for December 2024
2650,11,2024-12-01,Electricity,98370.1,Electricity expense for December 2024
2651,11,2024-12-01,Salaries,733473.0,Salaries expense for December 2024
2652,11,2024-12-01,Maintenance,43091.59,Maintenance expense for December 2024
2653,11,2024-12-01,Delivery,36167.34,Delivery expense for December 2024
2654,11,2024-12-01,Cleaning,17833.43,Cleaning expense for December 2024
2655,11,2024-12-01,Repairs,61271.49,Repairs expense for December 2024
2656,11,2024-12-01,Miscellaneous,19540.97,Miscellaneous expense for December 2024
2657,11,2025-01-01,Rent,293937.43,Rent expense for January 2025
2658,11,2025-01-01,Electricity,39986.18,Electricity expense for January 2025
2659,11,2025-01-01,Salaries,740614.8,Salaries expense for January 2025
2660,11,2025-01-01,Maintenance,44976.3,Maintenance expense for January 2025
2661,11,2025-01-01,Delivery,84551.67,Delivery expense for January 2025
2662,11,2025-01-01,Cleaning,19701.27,Cleaning expense for January 2025
2663,11,2025-01-01,Repairs,57846.97,Repairs expense for January 2025
2664,11,2025-01-01,Miscellaneous,12505.57,Miscellaneous expense for January 2025
2665,11,2025-02-01,Rent,266549.75,Rent expense for February 2025
2666,11,2025-02-01,Electricity,96409.07,Electricity expense for February 2025
2667,11,2025-02-01,Salaries,757225.88,Salaries expense for February 2025
2668,11,2025-02-01,Maintenance,43464.95,Maintenance expense for February 2025
2669,11,2025-02-01,Delivery,54902.82,Delivery expense for February 2025
2670,11,2025-02-01,Cleaning,10657.66,Cleaning expense for February 2025
2671,11,2025-02-01,Repairs,4809.05,Repairs expense for February 2025
2672,11,2025-02-01,Miscellaneous,6595.83,Miscellaneous expense for February 2025
2673,11,2025-03-01,Rent,145004.59,Rent expense for March 2025
2674,11,2025-03-01,Electricity,43569.86,Electricity expense for March 2025
2675,11,2025-03-01,Salaries,1056329.26,Salaries expense for March 2025
2676,11,2025-03-01,Maintenance,24453.03,Maintenance expense for March 2025
2677,11,2025-03-01,Delivery,63842.49,Delivery expense for March 2025
2678,11,2025-03-01,Cleaning,23943.64,Cleaning expense for March 2025
2679,11,2025-03-01,Repairs,40777.25,Repairs expense for March 2025
2680,11,2025-03-01,Miscellaneous,30107.15,Miscellaneous expense for March 2025
2681,11,2025-04-01,Rent,343206.9,Rent expense for April 2025
2682,11,2025-04-01,Electricity,106396.54,Electricity expense for April 2025
2683,11,2025-04-01,Salaries,812517.46,Salaries expense for April 2025
2684,11,2025-04-01,Maintenance,18505.08,Maintenance expense for April 2025
2685,11,2025-04-01,Delivery,28434.76,Delivery expense for April 2025
2686,11,2025-04-01,Cleaning,8655.0,Cleaning expense for April 2025
2687,11,2025-04-01,Repairs,58516.89,Repairs expense for April 2025
2688,11,2025-04-01,Miscellaneous,4022.17,Miscellaneous expense for April 2025
2689,11,2025-05-01,Rent,260019.73,Rent expense for May 2025
2690,11,2025-05-01,Electricity,51409.92,Electricity expense for May 2025
2691,11,2025-05-01,Salaries,1007264.77,Salaries expense for May 2025
2692,11,2025-05-01,Maintenance,43132.18,Maintenance expense for May 2025
2693,11,2025-05-01,Delivery,74504.76,Delivery expense for May 2025
2694,11,2025-05-01,Cleaning,18671.46,Cleaning expense for May 2025
2695,11,2025-05-01,Repairs,46210.56,Repairs expense for May 2025
2696,11,2025-05-01,Miscellaneous,23226.49,Miscellaneous expense for May 2025
2697,11,2025-06-01,Rent,349413.61,Rent expense for June 2025
2698,11,2025-06-01,Electricity,60147.34,Electricity expense for June 2025
2699,11,2025-06-01,Salaries,640760.47,Salaries expense for June 2025
2700,11,2025-06-01,Maintenance,35844.07,Maintenance expense for June 2025
2701,11,2025-06-01,Delivery,64106.31,Delivery expense for June 2025
2702,11,2025-06-01,Cleaning,13026.63,Cleaning expense for June 2025
2703,11,2025-06-01,Repairs,5653.33,Repairs expense for June 2025
2704,11,2025-06-01,Miscellaneous,23955.66,Miscellaneous expense for June 2025
2705,11,2025-07-01,Rent,245419.48,Rent expense for July 2025
2706,11,2025-07-01,Electricity,93034.33,Electricity expense for July 2025
2707,11,2025-07-01,Salaries,979610.31,Salaries expense for July 2025
2708,11,2025-07-01,Maintenance,37579.19,Maintenance expense for July 2025
2709,11,2025-07-01,Delivery,49251.41,Delivery expense for July 2025
2710,11,2025-07-01,Cleaning,16110.69,Cleaning expense for July 2025
2711,11,2025-07-01,Repairs,12691.32,Repairs expense for July 2025
2712,11,2025-07-01,Miscellaneous,4553.49,Miscellaneous expense for July 2025
2713,11,2025-08-01,Rent,175148.65,Rent expense for August 2025
2714,11,2025-08-01,Electricity,101004.33,Electricity expense for August 2025
2715,11,2025-08-01,Salaries,839897.13,Salaries expense for August 2025
2716,11,2025-08-01,Maintenance,35069.29,Maintenance expense for August 2025
2717,11,2025-08-01,Delivery,64721.52,Delivery expense for August 2025
2718,11,2025-08-01,Cleaning,19259.25,Cleaning expense for August 2025
2719,11,2025-08-01,Repairs,11419.9,Repairs expense for August 2025
2720,11,2025-08-01,Miscellaneous,24581.76,Miscellaneous expense for August 2025
2721,11,2025-09-01,RENT,369845.35,Rent expense for September 2025
2722,11,2025-09-01,Electricity,109978.85,Electricity expense for September 2025
2723,11,2025-09-01,Salaries,628524.02,Salaries expense for September 2025
2724,11,2025-09-01,Maintenance,28541.03,Maintenance expense for September 2025
2725,11,2025-09-01,Delivery,93586.01,Delivery expense for September 2025
2726,11,2025-09-01,Cleaning,16089.19,Cleaning expense for September 2025
2727,11,2025-09-01,Repairs,16456.49,Repairs expense for September 2025
2728,11,2025-09-01,Miscellaneous,25336.34,Miscellaneous expense for September 2025
2729,11,2025-10-01,Rent,315863.13,Rent expense for October 2025
2730,11,2025-10-01,Electricity,74639.57,Electricity expense for October 2025
2731,11,2025-10-01,Salaries,601974.36,Salaries expense for October 2025
2732,11,2025-10-01,Maintenance,29904.4,Maintenance expense for October 2025
2733,11,2025-10-01,Delivery,66777.67,Delivery expense for October 2025
2734,11,2025-10-01,Cleaning,14863.52,Cleaning expense for October 2025
2735,11,2025-10-01,Repairs,53067.4,Repairs expense for October 2025
2736,11,2025-10-01,Miscellaneous,5259.38,Miscellaneous expense for October 2025
2737,11,2025-11-01,Rent,395900.29,Rent expense for November 2025
2738,11,2025-11-01,Electricity,85215.82,Electricity expense for November 2025
2739,11,2025-11-01,Salaries,578518.98,Salaries expense for November 2025
2740,11,2025-11-01,Maintenance,47770.73,Maintenance expense for November 2025
2741,11,2025-11-01,Delivery,54137.13,Delivery expense for November 2025
2742,11,2025-11-01,Cleaning,16738.98,Cleaning expense for November 2025
2743,11,2025-11-01,Repairs,23947.02,Repairs expense for November 2025
2744,11,2025-11-01,Miscellaneous,27218.15,Miscellaneous expense for November 2025
2745,11,2025-12-01,Rent,385290.91,Rent expense for December 2025
2746,11,2025-12-01,Electricity,70222.51,Electricity expense for December 2025
2747,11,2025-12-01,Salaries,1083787.98,Salaries expense for December 2025
2748,11,2025-12-01,Maintenance,24212.14,Maintenance expense for December 2025
2749,11,2025-12-01,Delivery,68196.87,Delivery expense for December 2025
2750,11,2025-12-01,Cleaning,13834.96,Cleaning expense for December 2025
2751,11,2025-12-01,Repairs,38837.01,Repairs expense for December 2025
2752,11,2025-12-01,Miscellaneous,4825.56,Miscellaneous expense for December 2025
2753,11,2026-01-01,Rent,275585.55,Rent expense for January 2026
2754,11,2026-01-01,Electricity,59624.82,Electricity expense for January 2026
2755,11,2026-01-01,Salaries,1100796.15,Salaries expense for January 2026
2756,11,2026-01-01,Maintenance,24830.31,Maintenance expense for January 2026
2757,11,2026-01-01,Delivery,83340.18,Delivery expense for January 2026
2758,11,2026-01-01,Cleaning,18207.79,Cleaning expense for January 2026
2759,11,2026-01-01,Repairs,19135.32,Repairs expense for January 2026
2760,11,2026-01-01,Miscellaneous,15804.31,Miscellaneous expense for January 2026
2761,11,2026-02-01,Rent,378856.43,Rent expense for February 2026
2762,11,2026-02-01,Electricity,102665.68,Electricity expense for February 2026
2763,11,2026-02-01,Salaries,795799.11,Salaries expense for February 2026
2764,11,2026-02-01,Maintenance,23135.23,Maintenance expense for February 2026
2765,11,2026-02-01,Delivery,41815.74,Delivery expense for February 2026
2766,11,2026-02-01,Cleaning,22653.59,Cleaning expense for February 2026
2767,11,2026-02-01,Repairs,57995.0,Repairs expense for February 2026
2768,11,2026-02-01,Miscellaneous,26478.41,Miscellaneous expense for February 2026
2769,11,2026-03-01,Rent,228476.13,Rent expense for March 2026
2770,11,2026-03-01,Electricity,61245.85,Electricity expense for March 2026
2771,11,2026-03-01,Salaries,819873.77,Salaries expense for March 2026
2772,11,2026-03-01,Maintenance,18856.81,Maintenance expense for March 2026
2773,11,2026-03-01,Delivery,34998.72,Delivery expense for March 2026
2774,11,2026-03-01,Cleaning,8823.35,Cleaning expense for March 2026
2775,11,2026-03-01,Repairs,41173.4,Repairs expense for March 2026
2776,11,2026-03-01,Miscellaneous,20180.09,Miscellaneous expense for March 2026
2777,11,2026-04-01,Rent,143220.56,Rent expense for April 2026
2778,11,2026-04-01,Electricity,88157.62,Electricity expense for April 2026
2779,11,2026-04-01,Salaries,865483.69,Salaries expense for April 2026
2780,11,2026-04-01,Maintenance,22140.42,Maintenance expense for April 2026
2781,11,2026-04-01,Delivery,47571.39,Delivery expense for April 2026
2782,11,2026-04-01,Cleaning,14087.52,Cleaning expense for April 2026
2783,11,2026-04-01,Repairs,24478.13,Repairs expense for April 2026
2784,11,2026-04-01,Miscellaneous,11269.31,Miscellaneous expense for April 2026
2785,11,2026-05-01,Rent,241165.23,Rent expense for May 2026
2786,11,2026-05-01,Electricity,61911.93,Electricity expense for May 2026
2787,11,2026-05-01,Salaries,1067866.8,Salaries expense for May 2026
2788,11,2026-05-01,Maintenance,29362.11,Maintenance expense for May 2026
2789,11,2026-05-01,Delivery,78942.94,Delivery expense for May 2026
2790,11,2026-05-01,Cleaning,21724.27,Cleaning expense for May 2026
2791,11,2026-05-01,Repairs,24876.43,Repairs expense for May 2026
2792,11,2026-05-01,Miscellaneous,16089.88,Miscellaneous expense for May 2026
2793,11,2026-06-01,Rent,376232.34,Rent expense for June 2026
2794,11,2026-06-01,Electricity,98073.08,Electricity expense for June 2026
2795,11,2026-06-01,Salaries,1008919.4,Salaries expense for June 2026
